rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
186,"spotify:track:7F9vK8hNFMml4GtHsaXui6","Louis Tomlinson, Bebe Rexha, Digital Farm Animals","Back to You (feat. Bebe Rexha & Digital Farm Animals)","Syco Music",8,-1,23,"159180"
187,"spotify:track:4DTpngLjoHj5gFxEZFeD3J","Kodak Black, Lil Wayne","Codeine Dreaming (feat. Lil Wayne)","Atlantic Records",187,-1,1,"158856"
188,"spotify:track:5NDUXbMwcnTQp66tI2zcdR","Andy Grammer","Fresh Eyes","S-Curve Records",15,-1,52,"158595"
189,"spotify:track:5xNzA3m8Io8rTyLHidsKDc","Sheppard","Coming Home","Decca (UMO)",189,-1,1,"158396"
190,"spotify:track:29HSkfe5ITejb0MXhroHtG","Winston Surfshirt","Be About You","Sweat It Out",190,-1,1,"158361"
191,"spotify:track:5GXAXm5YOmYT0kL5jHvYBt","The Weeknd, Daft Punk","I Feel It Coming","Universal Republic Records",6,-1,52,"158263"
192,"spotify:track:5xNUR50KxswPRAvx7S163g","Hugh Jackman, Keala Settle, Daniel Everidge, Zendaya, The Greatest Showman Ensemble","Come Alive","Atlantic Records",192,-1,1,"158013"
193,"spotify:track:00lNx0OcTJrS3MKHcB80HY","Jax Jones, RAYE","You Don't Know Me (feat. RAYE)","Polydor Records",13,-1,37,"155984"
194,"spotify:track:68m6iwhKElLTBaGRG1LLwE","Diplo, MØ","Get It Right (feat. MØ)","Mad Decent",109,-1,5,"155457"
195,"spotify:track:4IWAyPf1KMq7JCyGeCjTeH","Imagine Dragons","Whatever It Takes","Kid Ina Korner / Interscope",84,-1,10,"154532"
196,"spotify:track:3IkWmgGsXbsafrunwPojXO","Hugh Jackman, The Greatest Showman Ensemble","From Now On","Atlantic Records",196,-1,1,"153251"
197,"spotify:track:4INDiWSKvqSKDEu7mh8HFz","The Notorious B.I.G., Mase, Diddy","Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster","Rhino Atlantic",197,-1,1,"153083"
198,"spotify:track:5yFSF6qQA1rcLsQRnBsZgb","Alan Walker, Noah Cyrus, Digital Farm Animals, Juliander","All Falls Down (feat. Juliander)","Kreatell Music",166,-1,5,"152460"
199,"spotify:track:51ChrwmUPDJvedPQnIU8Ls","Ed Sheeran","Dive","Atlantic Records UK",10,-1,29,"152400"
200,"spotify:track:6jA8HL9i4QGzsj6fjoxp8Y","Martin Garrix, Troye Sivan","There for You","Epic Amsterdam",12,-1,30,"152293"
