rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
186,"spotify:track:6eYxmK9fdL4hwLnXG2zY3s","XXXTENTACION","Look At Me!","Bad Vibes Forever / EMPIRE",93,181,41,"161778"
187,"spotify:track:3cfOd4CMv2snFaKAnMdnvK","Smash Mouth","All Star","Interscope",143,-1,12,"161775"
188,"spotify:track:5yFSF6qQA1rcLsQRnBsZgb","Alan Walker, Noah Cyrus, Digital Farm Animals, Juliander","All Falls Down (feat. Juliander)","Kreatell Music",166,167,4,"160889"
189,"spotify:track:6NosuXu0gXczpqyYiYzfFd","Tash Sultana","Notion","Tash Sultana",96,-1,19,"160847"
190,"spotify:track:343YBumqHu19cGoGARUTsd","Drake","Fake Love","Cash Money Records/Young Money Ent./Universal Rec.",17,196,48,"160539"
191,"spotify:track:6XrWIKoIwqomse4ZmBnjQd","E^ST","Life Goes On","WM Australia",191,-1,1,"160147"
192,"spotify:track:5NDUXbMwcnTQp66tI2zcdR","Andy Grammer","Fresh Eyes","S-Curve Records",15,189,51,"160093"
193,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","F-Stop Records/Atlantic",89,198,51,"160004"
194,"spotify:track:4so0Wek9Ig1p6CRCHuINwW","Bing Crosby","White Christmas","Geffen*",67,-1,2,"159998"
195,"spotify:track:5u6vkDnOyaf8LsteDAj2ub","21 Savage, Offset, Metro Boomin, Travis Scott","Ghostface Killers (feat. Travis Scott)","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",75,166,6,"159787"
196,"spotify:track:2PpruBYCo4H7WOBJ7Q2EwM","Outkast","Hey Ya!","Arista",123,192,26,"159072"
197,"spotify:track:6M0IsaUX4GNyto4niSegfI","Post Malone","No Option","Universal Records",151,182,10,"158820"
198,"spotify:track:1sCxVKWImDZSZKvG0U9B23","Selena Gomez","Bad Liar","Selena Gomez PS",14,180,30,"158528"
199,"spotify:track:72jbDTw1piOOj770jWNeaG","The Chainsmokers","Paris","Disruptor Records/Columbia",3,-1,43,"157977"
200,"spotify:track:1mqlc0vEP9mU1kZgTi6LIQ","Earth, Wind & Fire","September","Columbia/Legacy",154,-1,12,"156287"
