rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
186,"spotify:track:6DNtNfH8hXkqOX1sjqmI7p","Major Lazer, Justin Bieber, MØ","Cold Water (feat. Justin Bieber & MØ)","Third Pardee Records",15,156,50,"157973"
187,"spotify:track:0Ie5uiv54KgCr7P4sYDTHl","Idina Menzel, Michael Bublé","Baby It's Cold Outside (with Michael Bublé)","Warner Records",92,-1,2,"157910"
188,"spotify:track:4TZy1wLyHec06pwgFYDh1a","Shawn Mendes","Mercy","Island Records",35,197,42,"157674"
189,"spotify:track:5NDUXbMwcnTQp66tI2zcdR","Andy Grammer","Fresh Eyes","S-Curve Records",15,164,50,"157003"
190,"spotify:track:6875MeXyCW0wLyT72Eetmo","Hailee Steinfeld, Grey, Zedd","Starving","UME - Global Clearing House",22,165,50,"156865"
191,"spotify:track:7Kq16WtEJzdRSNQgdXsn7Y","Mura Masa, A$AP Rocky","Love$ick (feat. A$AP Rocky)","Polydor Records",8,-1,46,"156548"
192,"spotify:track:2PpruBYCo4H7WOBJ7Q2EwM","Outkast","Hey Ya!","Arista",123,151,25,"155353"
193,"spotify:track:7wiESxCGoUkRdgZF2JOLZu","The Ronettes","Sleigh Ride","Legacy Recordings",62,-1,2,"155044"
194,"spotify:track:6sn8WaooLLVhQvU96wtEAm","Lil Peep","Save That Shit","Lil Peep",143,-1,2,"154852"
195,"spotify:track:3hB5DgAiMAQ4DzYbsMq1IT","Justin Bieber","Love Yourself","RBMG/Def Jam",75,162,50,"154065"
196,"spotify:track:343YBumqHu19cGoGARUTsd","Drake","Fake Love","Cash Money Records/Young Money Ent./Universal Rec.",17,180,47,"153951"
197,"spotify:track:4rQM5oK7ljhu1DtoysUofD","Touch Sensitive","Lay Down","Future Classic",186,-1,3,"153618"
198,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","F-Stop Records/Atlantic",89,157,50,"153469"
199,"spotify:track:6GNifiuBPrKFpwNBYnooFm","Lil Uzi Vert, Nicki Minaj, Oh Wonder","The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix","Generation Now/Atlantic",176,176,3,"153117"
200,"spotify:track:6PGoSes0D9eUDeeAafB2As","Kendrick Lamar, Zacari","LOVE. FEAT. ZACARI.","Aftermath",22,195,33,"152484"
