rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
191,"spotify:track:14sOS5L36385FJ3OL8hew4","Kygo, Sandro Cavazza","Happy Now","Kygo",191,-1,1,"199535"
192,"spotify:track:5IXk9TVBuxG87sFrwclBJw","Lady Gaga, Bradley Cooper","Music To My Eyes","A Star is Born OST",156,156,2,"199220"
193,"spotify:track:2xGjteMU3E1tkEPVFBO08U","Keala Settle, The Greatest Showman Ensemble","This Is Me","Atlantic Records",20,187,43,"199089"
194,"spotify:track:3B8Tx2eKzZ1u6bPnozOL1h","RÜFÜS DU SOL","Treat You Better","Rose Avenue/Reprise",72,120,3,"198786"
195,"spotify:track:1a1i2IwXnUN0PjllVEhA4B","The Script","Breakeven","Epic/Phonogenic",171,181,6,"197671"
196,"spotify:track:0WdGQhoAP2LBsqr5Jhit2g","Maroon 5, SZA","What Lovers Do (feat. SZA)","Interscope Records*",7,183,62,"197422"
197,"spotify:track:6fxVffaTuwjgEk5h9QyRjy","Ed Sheeran","Photograph","Atlantic Records UK",62,-1,85,"196796"
198,"spotify:track:6PKxFkewPt55P5ao5tVS5o","PNAU, Kira Divine","Go Bang","etcetc AU",11,174,52,"196538"
199,"spotify:track:5fVZC9GiM4e8vu99W0Xf6J","The Fray","How to Save a Life","Epic",177,191,7,"194907"
200,"spotify:track:2fbJ5Msx8KoDKpyufH5YsU","Lady Gaga","I'll Never Love Again - Extended Version","A Star is Born OST",188,188,2,"194768"
