rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
188,"spotify:track:05CgKydlFJALNy4JTHeMgs","Eminem","Framed","Aftermath",188,-1,1,"174064"
189,"spotify:track:5GXAXm5YOmYT0kL5jHvYBt","The Weeknd, Daft Punk","I Feel It Coming","Universal Republic Records",6,128,51,"173833"
190,"spotify:track:3qk4wRMDlaeagZGjSYbsOV","G-Eazy, Charlie Puth","Sober","BPG/RVG/RCA Records",190,-1,1,"172893"
191,"spotify:track:4hGZxsGcFnuCJXn25EWj5j","Eminem, P!nk","Need Me (feat. Pink)","Aftermath",191,-1,1,"172742"
192,"spotify:track:0lvXfUug5YmOHOyHgXufqF","Peking Duk, AlunaGeorge, Aluna","Fake Magic","Sony Music Entertainment",37,169,29,"171758"
193,"spotify:track:6HZILIRieu8S0iqY8kIKhj","Kendrick Lamar","DNA.","Aftermath",6,149,36,"171677"
194,"spotify:track:71bBFbfn2OBK5QwUJSLS44","Axwell /\ Ingrosso","More Than You Know","EMI",29,138,28,"171452"
195,"spotify:track:7Kq16WtEJzdRSNQgdXsn7Y","Mura Masa, A$AP Rocky","Love$ick (feat. A$AP Rocky)","Polydor Records",8,163,48,"171289"
196,"spotify:track:6P2ffRHZZ8CdH3GfWq71Ci","Eminem","Castle","Aftermath",196,-1,1,"170565"
197,"spotify:track:3PAwprj5tcrX8vV9BbBL9X","Eminem","Revival (Interlude)","Aftermath",197,-1,1,"170164"
198,"spotify:track:5XJJdNPkwmbUwE79gv0NxK","Kanye West, Jamie Foxx","Gold Digger","Roc-A-Fella",118,168,52,"169697"
199,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","F-Stop Records/Atlantic",89,193,52,"169511"
200,"spotify:track:6C7RJEIUDqKkJRZVWdkfkH","Kanye West","Stronger","Roc-A-Fella",106,172,52,"168345"
