rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
191,"spotify:track:7yyRTcZmCiyzzJlNzGC9Ol","DRAM, Lil Yachty","Broccoli (feat. Lil Yachty)","W.A.V.E. Recordings/EMPIRE/Atlantic",70,192,24,"113680"
192,"spotify:track:7y9tY47ksjYD5jqffGahf7","Illy, Jenna McDougall","Oh My (feat. Jenna McDougall)","WM Australia",192,-1,1,"112928"
193,"spotify:track:6TaqooOXAEcijL6G1AWS2K","Snakehips, Tinashe, Chance the Rapper","All My Friends (feat. Tinashe & Chance the Rapper)","Hoffman West/Columbia",118,183,24,"112926"
194,"spotify:track:1yxgsra98r3qAtxqiGZPiX","Travis Scott","BUTTERFLY EFFECT","Cactus Jack / Epic",181,181,2,"112837"
195,"spotify:track:248OFOZef6ShXv6DGgbnxU","Khalid","Saved","Right Hand Music Group, LLC/RCA Records",173,173,7,"112312"
196,"spotify:track:1FUViuNSldssMIawrOXF2i","Bebe Rexha","I Got You","Warner Records",89,159,22,"112089"
197,"spotify:track:4qqArAiTPueDxIp7cf87h7","MØ","Final Song","Chess Club/RCA Victor",63,166,24,"111274"
198,"spotify:track:3bidbhpOYeV4knp8AIu8Xn","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",152,191,15,"111190"
199,"spotify:track:1ywMOfO0f9atfKRVtA9TiE","Meg Mac","Maybe It's My First Time","300 Entertainment",199,-1,1,"111100"
200,"spotify:track:32OlwWuMpZ6b0aN2RZOeMS","Mark Ronson, Bruno Mars","Uptown Funk (feat. Bruno Mars)","Columbia",107,180,19,"110934"
