main_artist,track_name,Labels,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,Artist Song Count,MaxMin Ratio Position,MaxMin Ratio Streams,MaxMin Difference Position,MaxMin Difference Streams
PARTYNEXTDOOR,NOTHING LESS,1,13817,13817,13817.0,145,1,1.0,1.0,0,0
PARTYNEXTDOOR,SAVAGE ANTHEM,1,14766,14766,14766.0,128,1,1.0,1.0,0,0
PARTYNEXTDOOR,SPLIT DECISION,1,16874,16874,16874.0,97,1,1.0,1.0,0,0
PARTYNEXTDOOR,THE NEWS,1,15345,15345,15345.0,119,1,1.0,1.0,0,0
PARTYNEXTDOOR,TURN UP,1,12390,12390,12390.0,173,1,1.0,1.0,0,0
Pabi Cooper,Banyana Ke Bafana,0,31941,1178557,58927.85,8,20,16.875,3.2898469052315207,127,73140
Pabi Cooper,Isphithiphithi,0,32683,1413475,64248.86363636364,7,22,11.571428571428571,3.2672643270201633,74,74101
Panic! At The Disco,"Hey Look Ma, I Made It",1,7243,29775,7443.75,158,4,1.2025316455696202,1.0664089465691011,32,481
Panic! At The Disco,High Hopes,0,3760,1704642,14087.950413223141,12,121,16.416666666666668,6.715691489361702,185,21491
Panic! At The Disco,House of Memories,1,26264,164807,27467.833333333332,156,6,1.1666666666666667,1.086087420042644,26,2261
Panic! At The Disco,Say Amen (Saturday Night),1,2266,2266,2266.0,164,1,1.0,1.0,0,0
Papa Roach,Last Resort,1,2060,2060,2060.0,196,1,1.0,1.0,0,0
Pascal & Pearce,Running Wild,1,2106,80277,3822.714285714286,76,21,2.5526315789473686,2.3228869895536564,118,2786
Passenger,Let Her Go,1,13182,105828,17638.0,187,6,1.0695187165775402,1.4719314216355637,13,6221
Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,1,17257,127551,25510.2,30,5,5.133333333333334,2.4308396592687025,124,24692
Paul Rosenberg,Paul - Skit,1,6069,39754,13251.333333333334,13,3,9.461538461538462,4.004119294776734,110,18232
Pedro Cap,Calma - Remix,1,6406,19830,6610.0,167,3,1.1377245508982037,1.09178894786138,23,588
Perry Como,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),1,10577,63357,21119.0,71,3,1.9859154929577465,2.8738772808925024,70,19820
Peruzzi,Hypertension,1,18659,18659,18659.0,151,1,1.0,1.0,0,0
Petit Biscuit,Sunset Lover,1,2403,2403,2403.0,190,1,1.0,1.0,0,0
Pharrell Williams,Cash In Cash Out,1,26811,197037,39407.4,36,5,5.444444444444445,2.2629144754018875,160,33860
Pharrell Williams,Sangria Wine,1,3531,9848,4924.0,48,2,3.0833333333333335,1.789011611441518,100,2786
Pheelz,Electricity,1,162517,162517,162517.0,12,1,1.0,1.0,0,0
Pheelz,Finesse,0,28634,1069143,35638.1,35,30,5.0,2.4946916253405043,140,42799
Pink Sweat$,At My Worst (feat. Kehlani),1,19609,84542,21135.5,136,4,1.3014705882352942,1.1980723137334897,41,3884
Playboi Carti,@ MEH,1,16101,50967,25483.5,24,2,3.7083333333333335,2.16545556176635,65,18765
Playboi Carti,Go2DaMoon (feat. Kanye West),1,19694,19694,19694.0,165,1,1.0,1.0,0,0
Playboi Carti,M3tamorphosis (feat. Kid Cudi),1,19433,19433,19433.0,171,1,1.0,1.0,0,0
Playboi Carti,R.I.P.,1,2744,2744,2744.0,191,1,1.0,1.0,0,0
Playboi Carti,Rockstar Made,1,18298,18298,18298.0,190,1,1.0,1.0,0,0
Playboi Carti,Shoota (feat. Lil Uzi Vert),1,3095,12899,3224.75,154,4,1.1883116883116882,1.1308562197092085,29,405
Playboi Carti,Sky,4,23279,360438,25745.571428571428,136,14,1.4338235294117647,1.250698054040122,59,5836
Playboi Carti,Slay3r,1,21824,21824,21824.0,137,1,1.0,1.0,0,0
Polo G,21,1,14368,139438,15493.111111111111,152,9,1.2763157894736843,1.1739977728285078,42,2500
Polo G,Bad Man (Smooth Criminal),1,23265,80194,26731.333333333332,111,3,1.8018018018018018,1.3441650548033526,89,8007
Polo G,Black Hearted,1,28944,28944,28944.0,101,1,1.0,1.0,0,0
Polo G,Distraction,1,36223,36223,36223.0,90,1,1.0,1.0,0,0
Polo G,Epidemic,1,16909,16909,16909.0,135,1,1.0,1.0,0,0
Polo G,Flex (feat. Juice WRLD),1,13540,27182,13591.0,156,2,1.0128205128205128,1.007533234859675,2,102
Polo G,GANG GANG (with Lil Wayne),1,19300,98516,24629.0,97,4,1.9896907216494846,1.5467875647668394,96,10553
Polo G,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),1,11431,35016,11672.0,184,3,1.065217391304348,1.033417898696527,12,382
Polo G,Martin & Gina,1,18931,162318,20289.75,126,8,1.5634920634920635,1.2056943637420106,71,3894
Polo G,No Return (with The Kid LAROI & Lil Durk),1,19596,51771,25885.5,83,2,2.1927710843373496,1.6419167176974894,99,12579
Polo G,Pop Out (feat. Lil Tjay),1,7780,55240,9206.666666666666,87,6,2.045977011494253,1.4281491002570694,91,3331
Polo G,RAPSTAR,5,23889,2309998,45294.07843137255,3,51,62.333333333333336,3.9688140985390765,184,70922
Poo Bear,Hard 2 Face Reality,1,2884,2884,2884.0,141,1,1.0,1.0,0,0
Pooh Shiesty,Back In Blood (feat. Lil Durk),1,18435,18435,18435.0,200,1,1.0,1.0,0,0
Pop Smoke,44 BullDog,1,13726,60898,20299.333333333332,32,3,5.59375,2.366603526154743,147,18758
Pop Smoke,AP - Music from the film Boogie,1,19783,47918,23959.0,73,2,2.164383561643836,1.422180660162766,85,8352
Pop Smoke,Aim For The Moon (feat. Quavo),1,14508,79141,19785.25,30,4,6.366666666666666,2.2788116901020126,161,18553
Pop Smoke,Bad Bitch From Tokyo (Intro),1,25225,25225,25225.0,58,1,1.0,1.0,0,0
Pop Smoke,Bout A Million (feat. 42 Dugg & 21 Savage),1,21140,57897,28948.5,57,2,3.0350877192982457,1.7387417218543046,116,15617
Pop Smoke,Brush Em (feat. Rah Swish),1,22005,22005,22005.0,165,1,1.0,1.0,0,0
Pop Smoke,Coupe,1,30741,30741,30741.0,81,1,1.0,1.0,0,0
Pop Smoke,Creature (feat. Swae Lee),1,28265,28265,28265.0,46,1,1.0,1.0,0,0
Pop Smoke,Demeanor (feat. Dua Lipa),1,28027,28027,28027.0,100,1,1.0,1.0,0,0
Pop Smoke,Diana (feat. King Combs),1,18352,18352,18352.0,105,1,1.0,1.0,0,0
Pop Smoke,Dior,5,14176,2778223,28641.474226804123,7,97,28.428571428571427,3.5277229119638824,192,35833
Pop Smoke,Element,1,15203,295113,17359.58823529412,123,17,1.6260162601626016,1.342761297112412,77,5211
Pop Smoke,Enjoy Yourself (feat. Karol G),1,13504,142965,15885.0,71,9,2.816901408450704,1.7094934834123223,129,9581
Pop Smoke,For The Night (feat. Lil Baby & DaBaby),5,22260,2715560,42430.625,3,64,63.666666666666664,3.65759209344115,188,59158
Pop Smoke,Gangstas,1,14075,58144,19381.333333333332,41,3,4.2439024390243905,2.1113321492007104,133,15642
Pop Smoke,Genius (feat. Lil Tjay & Swae Lee),1,24840,24840,24840.0,126,1,1.0,1.0,0,0
Pop Smoke,Got It On Me,4,16082,426421,21321.05,44,20,4.159090909090909,1.7791319487625916,139,12530
Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),0,14853,1050235,26255.875,37,40,5.054054054054054,2.406651854844139,150,20893
Pop Smoke,Make It Rain,1,17726,17726,17726.0,89,1,1.0,1.0,0,0
Pop Smoke,Make It Rain (feat. Rowdy Rebel),1,14709,45837,22918.5,38,2,4.2368421052631575,2.1162553538649806,123,16419
Pop Smoke,Manslaughter (feat. Rick Ross & The-Dream),1,27235,27235,27235.0,106,1,1.0,1.0,0,0
Pop Smoke,Mood Swings (feat. Lil Tjay & Summer Walker) - Remix,1,14840,14840,14840.0,195,1,1.0,1.0,0,0
Pop Smoke,Mood Swings (feat. Lil Tjay),5,15231,2125281,35421.35,7,60,27.285714285714285,4.4753463331363665,184,52933
Pop Smoke,More Time,1,27294,27294,27294.0,105,1,1.0,1.0,0,0
Pop Smoke,Shake The Room (feat. Quavo),1,11308,76211,12701.833333333334,136,6,1.4705882352941178,1.2673328616908384,64,3023
Pop Smoke,Snitching (feat. Quavo & Future),1,25724,25724,25724.0,55,1,1.0,1.0,0,0
Pop Smoke,Something Special,4,16608,422510,22237.36842105263,39,19,4.512820512820513,1.85621387283237,137,14220
Pop Smoke,Tell The Vision (feat. Kanye West & Pusha T),1,24844,70719,35359.5,32,2,3.71875,1.8465222991466752,87,21031
Pop Smoke,The Woo (feat. 50 Cent & Roddy Ricch),0,18147,1429369,34032.59523809524,6,42,32.666666666666664,2.806083650190114,190,32775
Pop Smoke,"Top Shotta (feat. Pusha T, TRAVI & Beam)",1,20169,20169,20169.0,200,1,1.0,1.0,0,0
Pop Smoke,Tunnel Vision (Outro),1,18152,18152,18152.0,111,1,1.0,1.0,0,0
Pop Smoke,West Coast Shit (feat. Tyga & Quavo),1,20650,20650,20650.0,84,1,1.0,1.0,0,0
Pop Smoke,What You Know Bout Love,5,12646,2181451,35184.6935483871,5,62,39.8,5.585718804365016,194,57991
Pop Smoke,Whats Crackin (feat. Takeoff),1,21614,21614,21614.0,172,1,1.0,1.0,0,0
Pop Smoke,Woo Baby (feat. Chris Brown),1,22295,113434,28358.5,53,4,3.188679245283019,1.7010540479928236,116,15630
Pop Smoke,Yea Yea,1,26750,26750,26750.0,52,1,1.0,1.0,0,0
Portable,Azaman,1,19609,19609,19609.0,147,1,1.0,1.0,0,0
Portugal. The Man,Feel It Still,1,1917,282936,5894.5,32,48,6.0,4.045383411580595,160,5838
Post Malone,92 Explorer,1,2956,26180,4363.333333333333,47,6,4.25531914893617,2.46617050067659,153,4334
Post Malone,A Thousand Bad Times,1,9325,79617,15923.4,25,5,7.92,2.984235924932976,173,18503
Post Malone,Allergic,1,8805,59098,14774.5,34,4,5.852941176470588,2.881998864281658,165,16571
Post Malone,Ball For Me (feat. Nicki Minaj),1,4748,96265,6417.666666666667,19,15,7.894736842105263,2.3157118786857622,131,6247
Post Malone,Better Now,0,10990,1793093,16757.8785046729,1,107,198.0,2.1142857142857143,197,12246
Post Malone,Blame It On Me,1,3024,19309,4827.25,43,4,4.069767441860465,2.554232804232804,132,4700
Post Malone,Candy Paint,1,2671,91537,4358.9047619047615,30,21,6.466666666666667,3.5248970423062524,164,6744
Post Malone,Circles,2,25090,5907896,36695.00621118012,1,161,200.0,2.8549621363092865,199,46541
Post Malone,Congratulations,4,1305,410184,6409.125,60,64,3.2666666666666666,8.049808429118775,136,9200
Post Malone,Cooped Up (with Roddy Ricch),0,31485,1067414,53370.7,8,20,19.875,3.0904875337462285,151,65819
Post Malone,Die For Me (feat. Future & Halsey),1,10321,125558,17936.85714285714,20,7,8.5,3.1740141459160935,150,22438
Post Malone,Enemies (feat. DaBaby),1,10550,259634,16227.125,13,16,15.23076923076923,3.572132701421801,185,27136
Post Malone,Go Flex,1,2084,11803,2360.6,166,5,1.1867469879518073,1.4126679462571976,31,860
Post Malone,Goodbyes (feat. Young Thug),0,12812,1505867,26890.48214285714,2,56,98.5,4.666640649391196,195,46977
Post Malone,Hollywood's Bleeding,1,10890,252525,18037.5,7,14,25.571428571428573,4.030670339761249,172,33004
Post Malone,I Cannot Be (A Sadder Song) (with Gunna),1,34952,34952,34952.0,98,1,1.0,1.0,0,0
Post Malone,I Fall Apart,4,2462,600680,7701.025641025641,22,78,8.909090909090908,4.332656376929326,174,8205
Post Malone,I Know,1,9765,27269,13634.5,66,2,2.5303030303030303,1.7925243215565796,101,7739
Post Malone,I Like You (A Happier Song) (with Doja Cat),0,15570,941412,52300.666666666664,14,18,14.071428571428571,5.461785484906872,183,69470
Post Malone,I'm Gonna Be,1,9452,47134,15711.333333333334,41,3,4.390243902439025,2.4764071096064324,139,13955
Post Malone,Insane,1,33950,33950,33950.0,107,1,1.0,1.0,0,0
Post Malone,Internet,1,9587,26917,13458.5,68,2,2.5,1.8076562011056638,102,7743
Post Malone,Jonestown (Interlude),1,3117,8942,4471.0,69,2,2.4057971014492754,1.8687840872633943,97,2708
Post Malone,Lemon Tree,1,39166,39166,39166.0,81,1,1.0,1.0,0,0
Post Malone,Love/Hate Letter To Alcohol (with Fleet Foxes),1,29911,29911,29911.0,154,1,1.0,1.0,0,0
Post Malone,Motley Crew,4,23175,462006,35538.92307692308,11,13,16.636363636363637,2.691952535059331,172,39211
Post Malone,Myself,1,11426,30238,15119.0,56,2,2.25,1.646420444600035,70,7386
Post Malone,On The Road (feat. Meek Mill & Lil Baby),1,9787,116565,16652.14285714286,21,7,8.857142857142858,3.245427608051497,165,21976
Post Malone,One Right Now (with The Weeknd),0,27353,1409612,40274.62857142857,24,35,7.333333333333333,2.631338427229189,152,44622
Post Malone,Only Wanna Be With You - Pokmon 25 Version,1,17791,17791,17791.0,185,1,1.0,1.0,0,0
Post Malone,Otherside,1,3338,20958,5239.5,38,4,3.710526315789474,2.4583582983822647,103,4868
Post Malone,Over Now,1,3697,42413,6059.0,20,7,7.5,2.9699756559372466,130,7283
Post Malone,Paranoid,1,3674,86387,7853.363636363636,6,11,30.833333333333332,4.6995100707675554,179,13592
Post Malone,Psycho (feat. Ty Dolla $ign),4,6588,780143,10265.03947368421,1,76,200.0,3.6366120218579234,199,17370
Post Malone,Reputation,1,41460,41460,41460.0,71,1,1.0,1.0,0,0
Post Malone,Rich & Sad,1,3170,55738,5573.8,17,10,11.705882352941176,3.824290220820189,182,8953
Post Malone,Saint-Tropez,4,11678,431792,23988.444444444445,4,18,43.0,4.643603356739168,168,42550
Post Malone,Same Bitches (feat. G-Eazy & YG),1,3623,22748,5687.0,33,4,3.6666666666666665,2.381727849848192,88,5006
Post Malone,Spoil My Night (feat. Swae Lee),1,3377,69409,6309.909090909091,9,11,22.22222222222222,4.383180337577731,191,11425
Post Malone,Staring At The Sun (feat. SZA),1,9654,48358,16119.333333333334,38,3,4.5,2.470271390097369,133,14194
Post Malone,Stay,1,3347,44257,6322.428571428572,24,7,7.333333333333333,2.9784881983866147,152,6622
Post Malone,Sugar Wraith,1,2764,16739,4184.75,57,4,3.473684210526316,2.306078147612156,141,3610
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,2,21101,5501967,28806.109947643978,1,191,199.0,2.219515662764798,198,25733
Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),4,12943,394319,20753.63157894737,17,19,11.058823529411764,2.710036313064977,171,22133
Post Malone,Takin' Shots,1,3253,27757,5551.4,25,5,6.68,3.0384260682446973,142,6631
Post Malone,Wasting Angels (with The Kid LAROI),1,34405,34405,34405.0,101,1,1.0,1.0,0,0
Post Malone,Wow.,5,12584,1899264,22882.698795180724,2,83,99.0,3.7317228226319137,196,34376
Post Malone,Wow. - Remix,1,7333,124649,9588.384615384615,69,13,2.8115942028985508,1.6701213691531434,125,4914
Post Malone,Wrapped Around Your Finger,1,35725,35725,35725.0,95,1,1.0,1.0,0,0
Post Malone,Zack And Codeine,1,3245,34263,5710.5,21,6,8.80952380952381,3.3821263482280433,164,7730
Post Malone,rockstar (feat. 21 Savage),0,5738,1782885,13609.809160305344,3,131,66.33333333333333,3.3433252004182643,196,13446
Powfu,death bed (coffee for your head),5,16839,1881142,29859.396825396827,10,63,20.0,2.814359522536968,190,30552
Prince Benza,Ngwago,1,21102,42223,21111.5,188,2,1.0425531914893618,1.0009003885887593,8,19
Prince Kaybee,Banomoya,4,6312,336772,10205.212121212122,25,33,8.0,2.928390367553866,175,12172
Prince Kaybee,Club Controller,1,3336,76181,4009.5263157894738,76,19,2.526315789473684,1.3381294964028776,116,1128
Prince Kaybee,Fetch Your Life,1,6897,6897,6897.0,200,1,1.0,1.0,0,0
Prince Kaybee,Fetch Your Life - Edit,4,9072,680135,14169.479166666666,46,48,3.891304347826087,1.9680335097001764,133,8782
Prince Kaybee,Gugulethu,1,7437,301956,12078.24,60,25,2.933333333333333,1.9649052037111738,116,7176
Prince Kaybee,The Weekend,1,8463,8463,8463.0,138,1,1.0,1.0,0,0
Pusha T,Brambleton,1,30581,30581,30581.0,120,1,1.0,1.0,0,0
Pusha T,Call My Bluff,1,25777,25777,25777.0,183,1,1.0,1.0,0,0
Pusha T,Come Back Baby,1,3171,8728,4364.0,70,2,2.742857142857143,1.7524440239672028,122,2386
Pusha T,Diet Coke,1,33045,33045,33045.0,95,1,1.0,1.0,0,0
Pusha T,Dreamin Of The Past (feat. Kanye West),1,39625,39625,39625.0,64,1,1.0,1.0,0,0
Pusha T,Hard Piano,1,3230,8983,4491.5,68,2,2.75,1.7811145510835913,119,2523
Pusha T,If You Know You Know,1,5670,14230,7115.0,36,2,2.0833333333333335,1.509700176366843,39,2890
Pusha T,Infrared,1,3558,10113,5056.5,54,2,2.962962962962963,1.842327150084317,106,2997
Pusha T,Just So You Remember,1,30756,30756,30756.0,117,1,1.0,1.0,0,0
Pusha T,Let The Smokers Shine The Coupes,1,30952,30952,30952.0,113,1,1.0,1.0,0,0
Pusha T,Neck & Wrist (feat. JAY-Z & Pharrell Williams),1,46525,46525,46525.0,47,1,1.0,1.0,0,0
Pusha T,Neck & Wrist (feat. JAY-Z & Pharrell),1,35143,35143,35143.0,66,1,1.0,1.0,0,0
Pusha T,Rock N Roll (feat. Kanye West & Kid Cudi),1,33004,33004,33004.0,96,1,1.0,1.0,0,0
Pusha T,Santeria,1,3664,9482,4741.0,64,2,2.359375,1.587882096069869,87,2154
Pusha T,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),1,34982,34982,34982.0,83,1,1.0,1.0,0,0
Pusha T,The Games We Play,1,4219,10452,5226.0,56,2,2.0714285714285716,1.4773643043375206,60,2014
Pusha T,What Would Meek Do?,1,4115,11560,5780.0,43,2,2.86046511627907,1.8092345078979344,80,3330
Pushkin,Welele,1,73410,73410,73410.0,24,1,1.0,1.0,0,0
Pushkin & Springle,Welele - Extended Version,1,47570,250340,62585.0,23,4,3.1739130434782608,1.4723565272230397,50,22470
Q Twins,Alusafani,1,29438,240485,34355.0,109,7,1.5045871559633028,1.2937020178001224,55,8646
Q Twins,Ziyakhala,1,40108,40108,40108.0,72,1,1.0,1.0,0,0
Q-Mark,Paris,3,28497,4083592,97228.38095238095,1,42,154.0,5.971961960908166,153,141686
Quality Control,Baby (Lil Baby feat. DaBaby),1,8553,67582,9654.57142857143,121,7,1.5206611570247934,1.266806968315211,63,2282
Quality Control,Stripper Bowl,1,8036,8036,8036.0,150,1,1.0,1.0,0,0
Quavo,FLIP THE SWITCH (feat. Drake),1,6625,6625,6625.0,118,1,1.0,1.0,0,0
Quavo,HOTEL LOBBY (Unc & Phew),4,28354,381875,31822.916666666668,75,12,2.6,1.4982365803766664,120,14127
Quavo,LOSE IT (feat. Lil Baby),1,5987,5987,5987.0,147,1,1.0,1.0,0,0
Quavo,PASS OUT (feat. 21 Savage),1,6893,22650,11325.0,21,2,5.761904761904762,2.285942260264036,100,8864
Quavo,WORKIN ME,1,4616,59222,5922.2,87,10,2.206896551724138,1.7131715771230502,105,3292
Queen,Another One Bites The Dust - Remastered 2011,1,2134,193465,7165.37037037037,115,27,1.6695652173913043,4.0656044985941895,77,6542
Queen,Bohemian Rhapsody - Remastered 2011,4,6254,677714,11110.065573770491,42,61,4.761904761904762,2.4130156699712186,158,8837
Queen,Don't Stop Me Now - Remastered 2011,1,6026,134464,7077.0526315789475,118,19,1.6440677966101696,1.3182874211749087,76,1918
Queen,Somebody To Love - Remastered 2011,1,5741,30487,6097.4,182,5,1.054945054945055,1.1228009057655461,10,705
Queen,Under Pressure - Remastered 2011,1,6275,97904,6993.142857142857,134,14,1.462686567164179,1.2011155378486056,62,1262
R. Kelly,Ignition - Remix,1,2180,14576,2429.3333333333335,154,6,1.2727272727272727,1.2123853211009175,42,463
R3HAB,All Around The World (La La La),1,7835,47823,9564.6,103,5,1.5631067961165048,1.3061901723037652,58,2399
R3HAB,Flames (with ZAYN),1,9915,9915,9915.0,191,1,1.0,1.0,0,0
R3HAB,Lullaby,1,1008,46662,3589.3846153846152,59,13,3.152542372881356,4.593253968253968,127,3622
ROS,On The Ground,1,18805,18805,18805.0,192,1,1.0,1.0,0,0
ROSALA,TKN (feat. Travis Scott),1,12514,112962,16137.42857142857,69,7,2.463768115942029,1.7334185712002557,101,9178
Rae Sremmurd,Bedtime Stories (feat. The Weeknd) - From SR3MM,1,3974,3974,3974.0,124,1,1.0,1.0,0,0
Rae Sremmurd,CLOSE (feat. Travis Scott) - From SR3MM,1,2832,12434,4144.666666666667,64,3,2.6875,2.0893361581920904,108,3085
Rae Sremmurd,Chanel (feat. Swae Lee & Pharrell) - From Jxmtro,1,2551,2551,2551.0,163,1,1.0,1.0,0,0
Rae Sremmurd,Guatemala - From Swaecation,1,2885,25752,3678.8571428571427,83,7,2.3855421686746987,1.720623916811092,115,2079
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,1,3740,75119,5007.933333333333,35,15,4.828571428571428,1.6267379679144385,134,2344
Rae Sremmurd,Up In My Cocina - From SR3MM,1,2992,2992,2992.0,176,1,1.0,1.0,0,0
Rag'n'Bone Man,Human,1,2316,31975,3552.777777777778,128,9,1.4921875,1.7642487046632125,63,1770
RealestK,WFM,4,24682,359134,32648.545454545456,52,11,3.826923076923077,1.8305242686978365,147,20499
Red Hot Chili Peppers,Under the Bridge,1,3171,3171,3171.0,198,1,1.0,1.0,0,0
Reece Madlisa,Iyntsimbi zase envy,5,24393,1970569,45827.186046511626,27,43,7.37037037037037,2.7048743491985405,172,41587
Reece Madlisa,Jazzidisciples (Zlele),0,17887,987958,36591.03703703704,15,27,10.733333333333333,3.0917426063621622,146,37415
Reece Madlisa,Megalo,0,27486,1124101,44964.04,28,25,6.714285714285714,2.5483155060758205,160,42557
Reece Madlisa,Sithi Sithi,0,19932,951956,39664.833333333336,6,24,18.833333333333332,3.3963475817780453,107,47764
Reekado Banks,Ozumba Mbadiwe,1,17191,17191,17191.0,176,1,1.0,1.0,0,0
Regard,Ride It,5,10193,1957988,22505.6091954023,22,87,8.909090909090908,2.9461395075051504,174,19837
Regard,Secrets,1,13111,103813,14830.42857142857,154,7,1.2727272727272727,1.3337655403859354,42,4376
Regard,You,1,18832,38247,19123.5,170,2,1.1,1.0309579439252337,17,583
Regi,Ellie,1,5954,67674,8459.25,23,8,3.4782608695652173,1.8703392677191804,57,5182
Regi,Summer Life,1,9803,52575,13143.75,55,4,3.381818181818182,2.0209119657247783,131,10008
Regi,Where Did You Go (Summer Love),1,4537,93388,9338.8,8,10,14.5,3.176989199911836,108,9877
Rema,Calm Down,4,27372,373369,33942.63636363636,62,11,2.935483870967742,1.5944030396025135,120,16270
Rema,Calm Down (with Selena Gomez),1,30440,294721,49120.166666666664,28,6,5.071428571428571,2.2247700394218133,114,37282
Rema,Soundgasm,1,17390,17390,17390.0,172,1,1.0,1.0,0,0
Rema,Time N Affection,1,17351,17351,17351.0,173,1,1.0,1.0,0,0
Reminisce,Hustle,1,27411,27411,27411.0,95,1,1.0,1.0,0,0
Ren,Vrystaat Vlaktes,1,18099,37402,18701.0,180,2,1.1,1.0665230123211227,18,1204
Rethabile Khumalo,Ntyilo Ntyilo,4,16723,583374,23334.96,49,25,4.061224489795919,2.2257370089098845,150,20498
Riaan Benad,Haai Haai,1,26441,26441,26441.0,177,1,1.0,1.0,0,0
Riaan Benad,Rowwe Bliksem,0,31225,1416834,40480.97142857143,35,35,4.285714285714286,1.7195516413130505,115,22468
Riaan Benad,Spontaan,5,17075,2080616,25067.66265060241,95,83,2.1052631578947367,1.8224304538799414,105,14043
Riaan Benad,Vat 'n Bietjie,5,18354,2206031,29413.746666666666,69,75,2.8115942028985508,2.1654680178707637,125,21391
Rich The Kid,4 Phones,1,8043,8043,8043.0,161,1,1.0,1.0,0,0
Rich The Kid,End Of Discussion (feat. Lil Wayne),1,3013,3013,3013.0,112,1,1.0,1.0,0,0
Rich The Kid,Leave Me,1,3570,7786,3893.0,147,2,1.3129251700680271,1.180952380952381,46,646
Rich The Kid,New Freezer (feat. Kendrick Lamar),1,1070,11584,2316.8,80,5,2.2375,2.904672897196262,99,2038
Rich The Kid,Plug Walk,1,1038,156070,6502.916666666667,16,24,10.875,9.432562620423893,158,8753
Rich The Kid,Splashin,1,5992,93077,7756.416666666667,93,12,2.064516129032258,1.6779038718291055,99,4062
Rick Ross,Act a Fool (feat. Wale),1,8633,8633,8633.0,162,1,1.0,1.0,0,0
Rick Ross,BIG TYME (feat. Swizz Beatz),1,7951,7951,7951.0,195,1,1.0,1.0,0,0
Rick Ross,Bogus Charms (feat. Meek Mill),1,8199,8199,8199.0,177,1,1.0,1.0,0,0
Rick Ross,Gold Roses (feat. Drake),1,9676,105345,17557.5,11,6,14.454545454545455,3.3416701116163705,148,22658
Rick Ross,Rich Nigga Lifestyle (feat. Nipsey Hussle & Teyana Taylor),1,7924,7924,7924.0,198,1,1.0,1.0,0,0
Rick Ross,Running the Streets (feat. A Boogie Wit Da Hoodie & Denzel Curry),1,8266,8266,8266.0,174,1,1.0,1.0,0,0
Rick Ross,Summer Reign (feat. Summer Walker),1,8859,8859,8859.0,156,1,1.0,1.0,0,0
Ricus Nel,Boerepompie (feat. Snotkop),4,7403,538274,13128.634146341463,88,41,2.272727272727273,3.190463325678779,112,16216
Ricus Nel,Hardekole,1,6378,262349,15432.29411764706,130,17,1.5384615384615385,4.080432737535277,70,19647
Ricus Nel,Ploeg Jy?,1,22251,98237,24559.25,152,4,1.3026315789473684,1.2157206417689093,46,4800
Rihanna,FourFiveSeconds,1,2218,18897,2699.5714285714284,136,7,1.2794117647058822,1.5333633904418396,38,1183
Rihanna,Needed Me,1,21986,279942,25449.272727272728,170,11,1.1588235294117648,1.3229327754025288,27,7100
Riky Rick,HOME (feat. Mas Musiq),1,16050,192994,38598.8,27,5,6.925925925925926,4.17202492211838,160,50911
Riky Rick,I Can't Believe It,1,4914,4914,4914.0,160,1,1.0,1.0,0,0
Riky Rick,Sidlukotini,1,32585,32585,32585.0,106,1,1.0,1.0,0,0
Riky Rick,"Stay Shining (feat. Cassper Nyovest, Professor, Major League & Alie-Keyz)",1,30804,30804,30804.0,115,1,1.0,1.0,0,0
Riky Rick,UNGAZINCISHI (feat. Focalistic & Tyler ICU),4,20024,341435,24388.214285714286,21,14,7.523809523809524,2.5122353176188574,137,30281
Riky Rick,You And I (feat. Mlindo The Vocalist),1,8673,109188,27297.0,52,4,3.5,5.266920327453015,130,37007
Rita Ora,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",1,4052,39554,4944.25,41,8,3.3902439024390243,1.7102665350444226,98,2878
Rita Ora,Let You Love Me,4,5078,433924,10091.255813953489,34,43,5.823529411764706,2.8532886963371404,164,9411
Rita Ora,Only Want You,1,7911,7911,7911.0,110,1,1.0,1.0,0,0
Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,5,18362,2119112,35917.15254237288,31,59,6.451612903225806,2.806665940529354,169,33174
Ritt Momney,Put Your Records On,4,16829,772195,27578.39285714286,31,28,6.064516129032258,2.258838909026086,157,21185
Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),1,1445,17574,2510.5714285714284,51,7,3.823529411764706,2.316262975778547,144,1902
Robin Schulz,Speechless (feat. Erika Sirola),1,7124,29373,7343.25,163,4,1.2085889570552146,1.0861875350926447,34,614
Robinson,Nothing to Regret,1,2790,8611,2870.3333333333335,165,3,1.084848484848485,1.0451612903225806,14,126
Robot Boii,Salary Salary,4,29070,469929,39160.75,69,12,2.3043478260869565,1.621018231854145,90,18053
Rod Wave,Rags2Riches (feat. ATR Son Son),1,13797,144646,20663.714285714286,54,7,3.5925925925925926,1.8778720011596723,140,12112
