main_artist,track_name,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams,Max Song Count per artist,Max Weeks on Chart per song,first_week_rank,first_week_streams,Max Artist Appearance,encoded_source
Bizarrap,"Young Miko: Bzrp Music Sessions, Vol. 58",23958763,23958763,23958763,23958763.0,12,0,0,1.0,1.0,1,1,12,23958763,244,70
Blessd,DEPORTIVO,8227331,8227331,8227331,8227331.0,182,0,0,1.0,1.0,1,1,182,8227331,49,342
Blessd,Mirame,10088687,10088687,10088687,10088687.0,130,0,0,1.0,1.0,1,1,130,10088687,49,342
Blessd,Mrame,12187497,12187497,12187497,12187497.0,88,0,0,1.0,1.0,1,15,88,12187497,49,342
Blessd,SI SABE FERXXO,8783985,8783985,8783985,8783985.0,175,0,0,1.0,1.0,1,1,175,8783985,49,342
Bob Marley & The Wailers,Could You Be Loved,8484795,8484795,8484795,8484795.0,188,0,0,1.0,1.0,1,1,188,8484795,0,143
"Bobby ""Boris"" Pickett",Monster Mash,9103266,9103266,9103266,9103266.0,138,0,0,1.0,1.0,1,1,138,9103266,0,77
Boza,Orion,8600389,8600389,8600389,8600389.0,198,0,0,1.0,1.0,1,1,198,8600389,35,278
Brenno & Matheus,Descer Pra BC,9358145,9358145,9358145,9358145.0,199,0,0,1.0,1.0,1,1,199,9358145,0,204
Brent Faiyaz,Clouded,8070143,8070143,8070143,8070143.0,175,0,0,1.0,1.0,1,1,175,8070143,4,173
Brian Kierulf,My Only Wish (This Year),20786365,20786365,20786365,20786365.0,55,0,0,1.0,1.0,1,26,55,20786365,0,144
Britney Spears,Toxic,9023039,9023039,9023039,9023039.0,195,0,0,1.0,1.0,1,1,195,9023039,23,144
Bruno Mars,Grenade,9240867,9240867,9240867,9240867.0,154,0,0,1.0,1.0,1,1,154,9240867,700,91
Bruno Mars,It Will Rain,9457262,9457262,9457262,9457262.0,170,0,0,1.0,1.0,1,1,170,9457262,700,91
Bruno Mars,Treasure,9707722,9707722,9707722,9707722.0,148,0,0,1.0,1.0,1,1,148,9707722,700,35
Bryson Tiller,Whatever She Wants,11452312,11452312,11452312,11452312.0,89,0,0,1.0,1.0,1,1,89,11452312,11,302
Bryson Tiller,Whatever She Wants [BONUS],12062729,12062729,12062729,12062729.0,74,0,0,1.0,1.0,1,7,74,12062729,11,302
Burl Ives,Christmas Child,12679140,12679140,12679140,12679140.0,100,0,0,1.0,1.0,1,34,100,12679140,35,308
CYRIL,Stumblin' In,8649346,8649346,8649346,8649346.0,188,0,0,1.0,1.0,1,1,188,8649346,0,281
Calle 24,Apaga El Cel,8310972,8310972,8310972,8310972.0,198,0,0,1.0,1.0,1,1,198,8310972,22,284
Calle 24,Que Onda,15466209,15466209,15466209,15466209.0,34,0,0,1.0,1.0,1,1,34,15466209,22,284
Calvin Harris,Blessings,8673206,8673206,8673206,8673206.0,175,0,0,1.0,1.0,1,1,175,8673206,415,64
Calvin Harris,Desire (with Sam Smith),8160016,8160016,8160016,8160016.0,178,0,0,1.0,1.0,1,1,178,8160016,415,64
Calvin Harris,Summer,8800050,8800050,8800050,8800050.0,195,0,0,1.0,1.0,1,1,195,8800050,415,64
Camila Cabello,I LUV IT (feat. Playboi Carti),11337306,11337306,11337306,11337306.0,92,0,0,1.0,1.0,1,1,92,11337306,360,116
Capital Cities,Safe and Sound,9203834,9203834,9203834,9203834.0,177,0,0,1.0,1.0,1,1,177,9203834,0,166
Cardi B,Bongos (feat. Megan Thee Stallion),9630496,9630496,9630496,9630496.0,122,0,0,1.0,1.0,1,1,122,9630496,299,35
Carin Leon,Ese Vato No Te Queda,8882466,8882466,8882466,8882466.0,186,0,0,1.0,1.0,1,1,186,8882466,74,270
Carin Leon,Primera Cita,8622507,8622507,8622507,8622507.0,154,0,0,1.0,1.0,1,1,154,8622507,74,269
Cazzu,Con otra,8583594,8583594,8583594,8583594.0,191,0,0,1.0,1.0,1,1,191,8583594,0,72
Central Cee,BAND4BAND (feat. Lil Baby),24624312,24624312,24624312,24624312.0,17,0,0,1.0,1.0,1,1,17,24624312,64,64
Central Cee,CRG (feat. Dave),9049525,9049525,9049525,9049525.0,158,0,0,1.0,1.0,1,1,158,9049525,64,64
Central Cee,GBP (feat. 21 Savage),12123253,12123253,12123253,12123253.0,93,0,0,1.0,1.0,1,1,93,12123253,64,64
Chappell Roan,Casual,8756234,8756234,8756234,8756234.0,190,0,0,1.0,1.0,1,1,190,8756234,149,62
Chappell Roan,Femininomenon,8467671,8467671,8467671,8467671.0,198,0,0,1.0,1.0,1,1,198,8467671,149,62
Chappell Roan,"Good Luck, Babe!",12870633,12870633,12870633,12870633.0,62,0,0,1.0,1.0,1,1,62,12870633,149,62
Chappell Roan,HOT TO GO!,10640925,10640925,10640925,10640925.0,106,0,0,1.0,1.0,1,1,106,10640925,149,62
Chappell Roan,Pink Pony Club,9414599,9414599,9414599,9414599.0,163,0,0,1.0,1.0,1,1,163,9414599,149,62
Chappell Roan,Red Wine Supernova,9162859,9162859,9162859,9162859.0,188,0,0,1.0,1.0,1,1,188,9162859,149,62
Chappell Roan,The Giver,23932990,23932990,23932990,23932990.0,19,0,0,1.0,1.0,1,1,19,23932990,149,62
Charli XCX,Speed Drive (From Barbie The Album),11115785,11115785,11115785,11115785.0,73,0,0,1.0,1.0,1,1,73,11115785,11,35
Charli xcx,360,10044202,10044202,10044202,10044202.0,145,0,0,1.0,1.0,1,1,145,10044202,67,35
Charli xcx,Apple,10745646,10745646,10745646,10745646.0,116,0,0,1.0,1.0,1,1,116,10745646,67,35
Charli xcx,Guess featuring Billie Eilish,39261241,39261241,39261241,39261241.0,5,0,0,1.0,1.0,1,1,5,39261241,67,35
Charli xcx,Guess featuring billie eilish,17074753,17074753,17074753,17074753.0,30,0,0,1.0,1.0,1,10,30,17074753,67,35
Charli xcx,Sympathy is a knife featuring ariana grande,14799789,14799789,14799789,14799789.0,50,0,0,1.0,1.0,1,1,50,14799789,67,35
Charli xcx,"The girl, so confusing version with lorde",11036482,11036482,11036482,11036482.0,98,0,0,1.0,1.0,1,1,98,11036482,67,35
Charli xcx,party 4 u,9182355,9182355,9182355,9182355.0,132,0,0,1.0,1.0,1,1,132,9182355,67,36
Cher,DJ Play A Christmas Song,13939651,13939651,13939651,13939651.0,81,0,0,1.0,1.0,1,1,81,13939651,0,354
Chezile,Beanie,9488588,9488588,9488588,9488588.0,169,0,0,1.0,1.0,1,1,169,9488588,0,1
Chino Pacas,Morena Canela,10179677,10179677,10179677,10179677.0,150,0,0,1.0,1.0,1,1,150,10179677,29,285
Christian Nodal,La Intencin,10697072,10697072,10697072,10697072.0,100,0,0,1.0,1.0,1,1,100,10697072,12,230
Chrystal,The Days - NOTION Remix,8582556,8582556,8582556,8582556.0,183,0,0,1.0,1.0,1,1,183,8582556,0,229
Chuyin,Pika Pika,9089163,9089163,9089163,9089163.0,183,0,0,1.0,1.0,1,1,183,9089163,0,283
Cigarettes After Sex,Cry,8966145,8966145,8966145,8966145.0,171,0,0,1.0,1.0,1,1,171,8966145,121,225
Clave Especial,COMO CAPO,8163814,8163814,8163814,8163814.0,200,0,0,1.0,1.0,1,1,200,8163814,2,342
Clave Especial,TU TU TU,9131156,9131156,9131156,9131156.0,158,0,0,1.0,1.0,1,1,158,9131156,2,342
Cline Dion,O Holy Night,16280689,16280689,16280689,16280689.0,81,0,0,1.0,1.0,1,1,81,16280689,1,64
Coldplay,A Sky Full of Stars,8438867,8438867,8438867,8438867.0,188,0,0,1.0,1.0,1,1,188,8438867,449,224
Coldplay,feelslikeimfallinginlove,11576144,11576144,11576144,11576144.0,86,0,0,1.0,1.0,1,1,86,11576144,449,224
Conan Gray,The Cut That Always Bleeds,8429731,8429731,8429731,8429731.0,200,0,0,1.0,1.0,1,1,200,8429731,186,243
Connie Francis,Pretty Little Baby - Stereo Mix,9679504,9679504,9679504,9679504.0,132,0,0,1.0,1.0,1,1,132,9679504,0,330
Creedence Clearwater Revival,Fortunate Son,8322325,8322325,8322325,8322325.0,196,0,0,1.0,1.0,1,1,196,8322325,27,69
Creedence Clearwater Revival,Have You Ever Seen The Rain,8049499,8049499,8049499,8049499.0,181,0,0,1.0,1.0,1,1,181,8049499,27,69
Creepy Nuts, - Otonoke,9736214,9736214,9736214,9736214.0,141,0,0,1.0,1.0,1,1,141,9736214,20,277
Creepy Nuts, - Otonoke - Opening Theme to DAN DA DAN,9755217,9755217,9755217,9755217.0,148,0,0,1.0,1.0,1,6,148,9755217,20,277
Creepy Nuts,Bling-Bang-Bang-Born,10578001,10578001,10578001,10578001.0,103,0,0,1.0,1.0,1,1,103,10578001,20,277
Cris Mj,Despus De La 1,11062744,11062744,11062744,11062744.0,116,0,0,1.0,1.0,1,1,116,11062744,70,273
Cris Mj,SI NO ES CONTIGO,11537212,11537212,11537212,11537212.0,93,0,0,1.0,1.0,1,1,93,11537212,70,273
Crowded House,Don't Dream It's Over,10352804,10352804,10352804,10352804.0,135,0,0,1.0,1.0,1,1,135,10352804,0,61
Cup of Joe,Multo,13370784,13370784,13370784,13370784.0,64,0,0,1.0,1.0,1,1,64,13370784,0,341
Cynthia Erivo,Defying Gravity,14041481,14041481,14041481,14041481.0,71,0,0,1.0,1.0,1,1,71,14041481,0,331
DENNIS,T OK,14645353,14645353,14645353,14645353.0,43,0,0,1.0,1.0,1,1,43,14645353,2,276
DG e Batido Stronda,Me Solteira,11486080,11486080,11486080,11486080.0,85,0,0,1.0,1.0,1,1,85,11486080,0,100
DJ JZ,Mtg Quero Te Encontrar,9013072,9013072,9013072,9013072.0,163,0,0,1.0,1.0,1,1,163,9013072,0,305
DJ TOPO,MTG QUEM NO QUER SOU EU,16102015,9856292,25958307,12979153.5,49,112,6245723,3.2857142857142856,1.6336787708805705,2,2,161,9856292,1,74
DJ TOPO,MTG QUEM NO QUER SOU EU,16102015,9856292,25958307,12979153.5,49,112,6245723,3.2857142857142856,1.6336787708805705,2,2,49,16102015,1,74
Daddy Yankee,Gasolina,8168305,8168305,8168305,8168305.0,172,0,0,1.0,1.0,1,1,172,8168305,297,112
Daniel Caesar,Get You (feat. Kali Uchis),8732120,8732120,8732120,8732120.0,198,0,0,1.0,1.0,1,1,198,8732120,32,121
Danny Ocean,Imagnate,8907104,8907104,8907104,8907104.0,147,0,0,1.0,1.0,1,1,147,8907104,132,35
Darell,Lollipop,8615862,8615862,8615862,8615862.0,163,0,0,1.0,1.0,1,1,163,8615862,0,278
Darshan Raval,Mahiye Jinna Sohna,8305605,8305605,8305605,8305605.0,161,0,0,1.0,1.0,1,1,161,8305605,0,353
Dasha,Austin,10228356,10228356,10228356,10228356.0,127,0,0,1.0,1.0,1,1,127,10228356,11,354
Dasha,Austin (Boots Stop Workin'),20257650,20257650,20257650,20257650.0,27,0,0,1.0,1.0,1,12,27,20257650,11,354
Dave,Sprinter,27650530,27650530,27650530,27650530.0,8,0,0,1.0,1.0,1,1,8,27650530,13,202
David Guetta,I Don't Wanna Wait,9673998,9673998,9673998,9673998.0,137,0,0,1.0,1.0,1,1,137,9673998,289,224
David Kushner,Skin and Bones,10478308,10478308,10478308,10478308.0,107,0,0,1.0,1.0,1,1,107,10478308,41,192
Daya,Hide Away,8959707,8959707,8959707,8959707.0,197,0,0,1.0,1.0,1,1,197,8959707,9,31
De La Rose,NUBES,10025799,10025799,10025799,10025799.0,113,0,0,1.0,1.0,1,1,113,10025799,0,342
Diego & Victor Hugo,Tubares - Ao Vivo,8442350,8442350,8442350,8442350.0,179,0,0,1.0,1.0,1,1,179,8442350,13,276
Dimitri Vegas & Like Mike,Thank You (Not So Bad),8412394,8412394,8412394,8412394.0,189,0,0,1.0,1.0,1,1,189,8412394,26,191
Dionela,Marilag,8645448,8645448,8645448,8645448.0,159,0,0,1.0,1.0,1,1,159,8645448,9,329
Dionela,sining (feat. Jay R),9116335,9116335,9116335,9116335.0,173,0,0,1.0,1.0,1,1,173,9116335,9,329
Disturbed,The Sound of Silence - CYRIL Remix,10678451,10678451,10678451,10678451.0,106,0,0,1.0,1.0,1,1,106,10678451,0,281
Dj GBR,Let's Go 4,10187071,10187071,10187071,10187071.0,94,0,0,1.0,1.0,1,1,94,10187071,0,109
Dj Guuga,Vidrado Em Voc,8014658,8014658,8014658,8014658.0,193,0,0,1.0,1.0,1,1,193,8014658,14,109
Djo,End of Beginning,15465981,15465981,15465981,15465981.0,41,0,0,1.0,1.0,1,1,41,15465981,0,79
Doechii,Anxiety,33580997,33580997,33580997,33580997.0,5,0,0,1.0,1.0,1,1,5,33580997,25,300
Doechii,DENIAL IS A RIVER,9672405,9672405,9672405,9672405.0,140,0,0,1.0,1.0,1,1,140,9672405,25,300
Doechii,NISSAN ALTIMA,10191321,10191321,10191321,10191321.0,133,0,0,1.0,1.0,1,1,133,10191321,25,300
Doechii,What It Is (Solo Version),7842620,7842620,7842620,7842620.0,190,0,0,1.0,1.0,1,1,190,7842620,25,300
Doja Cat,Agora Hills,16216456,16216456,16216456,16216456.0,27,0,0,1.0,1.0,1,1,27,16216456,549,153
Doja Cat,Attention,15108973,15108973,15108973,15108973.0,35,0,0,1.0,1.0,1,1,35,15108973,549,153
Doja Cat,Demons,10328727,10328727,10328727,10328727.0,89,0,0,1.0,1.0,1,1,89,10328727,549,153
Doja Cat,Paint The Town Red,18102987,18102987,18102987,18102987.0,22,0,0,1.0,1.0,1,1,22,18102987,549,153
Dominic Fike,Babydoll,9116257,9116257,9116257,9116257.0,158,0,0,1.0,1.0,1,1,158,9116257,64,64
Dominic Fike,Mona Lisa (Spider-Man: Across the Spider-Verse),8536182,8536182,8536182,8536182.0,155,0,0,1.0,1.0,1,1,155,8536182,64,64
Dominic Fike,misses,8615879,8615879,8615879,8615879.0,184,0,0,1.0,1.0,1,1,184,8615879,64,64
Don Toliver,BANDIT,9308338,9308338,9308338,9308338.0,166,0,0,1.0,1.0,1,5,166,9308338,99,57
Don Toliver,Bandit,11547775,11547775,11547775,11547775.0,83,0,0,1.0,1.0,1,1,83,11547775,99,57
Don Toliver,LV Bag (feat. j-hope of BTS & Pharrell Williams),16017953,16017953,16017953,16017953.0,45,0,0,1.0,1.0,1,1,45,16017953,99,57
Don Toliver,NEW DROP,9629502,9629502,9629502,9629502.0,160,0,0,1.0,1.0,1,1,160,9629502,99,57
Don Toliver,No Pole,8869990,8869990,8869990,8869990.0,175,0,0,1.0,1.0,1,1,175,8869990,99,57
Drake,7969 Santa,16984145,16984145,16984145,16984145.0,35,0,0,1.0,1.0,1,1,35,16984145,1524,212
Drake,8am in Charlotte,16321208,16321208,16321208,16321208.0,38,0,0,1.0,1.0,1,1,38,16321208,1524,212
Drake,All The Parties (feat. Chief Keef),12400847,12400847,12400847,12400847.0,71,0,0,1.0,1.0,1,1,71,12400847,1524,212
Drake,Amen (feat. Teezo Touchdown),17856788,17856788,17856788,17856788.0,29,0,0,1.0,1.0,1,1,29,17856788,1524,212
Drake,Another Late Night (feat. Lil Yachty),12406355,12406355,12406355,12406355.0,70,0,0,1.0,1.0,1,1,70,12406355,1524,212
Drake,Away From Home,10436951,10436951,10436951,10436951.0,97,0,0,1.0,1.0,1,1,97,10436951,1524,212
Drake,BBL Love - Interlude,9127446,9127446,9127446,9127446.0,145,0,0,1.0,1.0,1,1,145,9127446,1524,212
Drake,Bahamas Promises,14415358,14415358,14415358,14415358.0,47,0,0,1.0,1.0,1,1,47,14415358,1524,212
Drake,CRYING IN CHANEL,9749613,9749613,9749613,9749613.0,147,0,0,1.0,1.0,1,1,147,9749613,1524,211
Drake,Calling For You (feat. 21 Savage),21971063,21971063,21971063,21971063.0,16,0,0,1.0,1.0,1,1,16,21971063,1524,212
Drake,Daylight,20093100,20093100,20093100,20093100.0,20,0,0,1.0,1.0,1,1,20,20093100,1524,212
Drake,Drew A Picasso,12574912,12574912,12574912,12574912.0,69,0,0,1.0,1.0,1,1,69,12574912,1524,212
Drake,Evil Ways (feat. J. Cole),8036751,8036751,8036751,8036751.0,185,0,0,1.0,1.0,1,1,185,8036751,1524,212
Drake,Family Matters,26302381,26302381,26302381,26302381.0,17,0,0,1.0,1.0,1,1,17,26302381,1524,212
Drake,Fear Of Heights,19561691,19561691,19561691,19561691.0,21,0,0,1.0,1.0,1,1,21,19561691,1524,212
Drake,First Person Shooter (feat. J. Cole),33180688,33180688,33180688,33180688.0,6,0,0,1.0,1.0,1,1,6,33180688,1524,212
Drake,GIMME A HUG,15882748,15882748,15882748,15882748.0,49,0,0,1.0,1.0,1,1,49,15882748,1524,211
Drake,Gently (feat. Bad Bunny),23829662,23829662,23829662,23829662.0,14,0,0,1.0,1.0,1,1,14,23829662,1524,212
Drake,IDGAF (feat. Yeat),36143924,36143924,36143924,36143924.0,5,0,0,1.0,1.0,1,1,5,36143924,1524,212
Drake,It's Up (feat. Young Thug & 21 Savage),9491490,9491490,9491490,9491490.0,154,0,0,1.0,1.0,1,1,154,9491490,1524,212
Drake,Members Only (feat. PARTYNEXTDOOR),13441437,13441437,13441437,13441437.0,58,0,0,1.0,1.0,1,1,58,13441437,1524,212
Drake,NOKIA,15932143,15932143,15932143,15932143.0,48,0,0,1.0,1.0,1,1,48,15932143,1524,211
Drake,On The Radar Freestyle,9076884,9076884,9076884,9076884.0,138,0,0,1.0,1.0,1,1,138,9076884,1524,211
Drake,Polar Opposites,9339576,9339576,9339576,9339576.0,137,0,0,1.0,1.0,1,1,137,9339576,1524,212
Drake,Push Ups,27857876,27857876,27857876,27857876.0,27,0,0,1.0,1.0,1,1,27,27857876,1524,212
Drake,Rich Baby Daddy (feat. Sexyy Red & SZA),17914982,17914982,17914982,17914982.0,28,0,0,1.0,1.0,1,1,28,17914982,1524,212
Drake,SMALL TOWN FAME,9285713,9285713,9285713,9285713.0,166,0,0,1.0,1.0,1,1,166,9285713,1524,211
Drake,Screw The World - Interlude,9015784,9015784,9015784,9015784.0,147,0,0,1.0,1.0,1,1,147,9015784,1524,212
Drake,Slime You Out (feat. SZA),28320714,28320714,28320714,28320714.0,6,0,0,1.0,1.0,1,1,6,28320714,1524,210
Drake,Tried Our Best,14135281,14135281,14135281,14135281.0,49,0,0,1.0,1.0,1,1,49,14135281,1524,212
Drake,Virginia Beach,27862822,27862822,27862822,27862822.0,11,0,0,1.0,1.0,1,1,11,27862822,1524,212
Drake,What Would Pluto Do,14086710,14086710,14086710,14086710.0,51,0,0,1.0,1.0,1,1,51,14086710,1524,212
Drake,You Broke My Heart,12157924,12157924,12157924,12157924.0,56,0,0,1.0,1.0,1,1,56,12157924,1524,212
Dua Lipa,Dance The Night (From Barbie The Album),16871844,16871844,16871844,16871844.0,29,0,0,1.0,1.0,1,1,29,16871844,795,35
Dua Lipa,Dance The Night - From Barbie The Album,14535403,14535403,14535403,14535403.0,46,0,0,1.0,1.0,1,3,46,14535403,795,35
Dua Lipa,Houdini,28741544,28741544,28741544,28741544.0,6,0,0,1.0,1.0,1,1,6,28741544,795,354
Dua Lipa,Illusion,18688898,18688898,18688898,18688898.0,25,0,0,1.0,1.0,1,1,25,18688898,795,354
Dua Lipa,These Walls,13104607,13104607,13104607,13104607.0,75,0,0,1.0,1.0,1,1,75,13104607,795,354
Dua Lipa,Training Season,23840357,23840357,23840357,23840357.0,15,0,0,1.0,1.0,1,1,15,23840357,795,354
Duki,Nueva Era,10834706,10834706,10834706,10834706.0,108,0,0,1.0,1.0,1,1,108,10834706,33,73
Duki,RoCKSTAR 2.0,9309589,9309589,9309589,9309589.0,124,0,0,1.0,1.0,1,1,124,9309589,33,73
Earl Agustin,Tibok,14493567,14493567,14493567,14493567.0,68,0,0,1.0,1.0,1,1,68,14493567,0,335
Ed Sheeran,Azizam,15077275,15077275,15077275,15077275.0,46,0,0,1.0,1.0,1,1,46,15077275,1923,119
Ed Sheeran,Old Phone,8169382,8169382,8169382,8169382.0,190,0,0,1.0,1.0,1,1,190,8169382,1923,119
El Alfa,PLEBADA,7848528,7848528,7848528,7848528.0,184,0,0,1.0,1.0,1,1,184,7848528,3,85
El Padrinito Toys,Tal Vez Fui Yo,9293872,9293872,9293872,9293872.0,167,0,0,1.0,1.0,1,1,167,9293872,0,140
Elton John,Step Into Christmas - Remastered 1995,9886750,9886750,9886750,9886750.0,140,0,0,1.0,1.0,1,19,140,9886750,151,86
Emilia,La_Original.mp3,9047513,9047513,9047513,9047513.0,138,0,0,1.0,1.0,1,1,138,9047513,6,278
Emilia,blackout ,8269243,8269243,8269243,8269243.0,194,0,0,1.0,1.0,1,1,194,8269243,6,278
Eminem,Antichrist,13012310,13012310,13012310,13012310.0,75,0,0,1.0,1.0,1,1,75,13012310,871,264
Eminem,Bad One,8711999,8711999,8711999,8711999.0,197,0,0,1.0,1.0,1,1,197,8711999,871,264
Eminem,Brand New Dance,16835857,16835857,16835857,16835857.0,40,0,0,1.0,1.0,1,1,40,16835857,871,264
Eminem,Evil,14804135,14804135,14804135,14804135.0,53,0,0,1.0,1.0,1,1,53,14804135,871,264
Eminem,Fuel,16228638,16228638,16228638,16228638.0,44,0,0,1.0,1.0,1,1,44,16228638,871,264
Eminem,Guilty Conscience 2,11580714,11580714,11580714,11580714.0,102,0,0,1.0,1.0,1,1,102,11580714,871,264
Eminem,Habits,18838907,18838907,18838907,18838907.0,30,0,0,1.0,1.0,1,1,30,18838907,871,264
Eminem,Head Honcho,9009950,9009950,9009950,9009950.0,183,0,0,1.0,1.0,1,1,183,9009950,871,264
Eminem,Houdini,56673473,56673473,56673473,56673473.0,2,0,0,1.0,1.0,1,1,2,56673473,871,264
Eminem,Love The Way You Lie,8845135,8845135,8845135,8845135.0,193,0,0,1.0,1.0,1,1,193,8845135,871,25
Eminem,Lucifer,13939297,13939297,13939297,13939297.0,63,0,0,1.0,1.0,1,1,63,13939297,871,264
Eminem,Renaissance,19573901,19573901,19573901,19573901.0,28,0,0,1.0,1.0,1,1,28,19573901,871,264
Eminem,Road Rage,10313833,10313833,10313833,10313833.0,136,0,0,1.0,1.0,1,1,136,10313833,871,264
Eminem,Somebody Save Me,13268780,13268780,13268780,13268780.0,71,0,0,1.0,1.0,1,1,71,13268780,871,264
Eminem,Temporary,10551371,10551371,10551371,10551371.0,125,0,0,1.0,1.0,1,1,125,10551371,871,264
Eminem,Tobey (feat. Big Sean and BabyTron),13882027,13882027,13882027,13882027.0,52,0,0,1.0,1.0,1,1,52,13882027,871,264
Eminem,Trouble,14866438,14866438,14866438,14866438.0,52,0,0,1.0,1.0,1,1,52,14866438,871,264
Emir Can rek,Ali Cabbar,7993947,7993947,7993947,7993947.0,190,0,0,1.0,1.0,1,1,190,7993947,0,135
Empire Of The Sun,We Are The People,8747153,8747153,8747153,8747153.0,178,0,0,1.0,1.0,1,1,178,8747153,0,87
Eric Land,Pilantra e Meio,8371021,8371021,8371021,8371021.0,194,0,0,1.0,1.0,1,1,194,8371021,0,97
Esau Ortiz,Triple Lavada,10786231,10786231,10786231,10786231.0,94,0,0,1.0,1.0,1,1,94,10786231,0,278
Eugenio Esquivel,Alucin,8726916,8726916,8726916,8726916.0,147,0,0,1.0,1.0,1,1,147,8726916,0,343
Eurythmics,Sweet Dreams (Are Made of This) - Remastered,8599235,8599235,8599235,8599235.0,198,0,0,1.0,1.0,1,1,198,8599235,0,233
Evanescence,Bring Me To Life,8542423,8542423,8542423,8542423.0,174,0,0,1.0,1.0,1,1,174,8542423,0,298
Faris Adam,Stecu,8411965,8411965,8411965,8411965.0,184,0,0,1.0,1.0,1,1,184,8411965,0,102
Fedez,BATTITO,11430487,11430487,11430487,11430487.0,102,0,0,1.0,1.0,1,1,102,11430487,3,351
Feid,CLASSY 101,19373302,19373302,19373302,19373302.0,15,0,0,1.0,1.0,1,11,15,19373302,276,312
Feid,LUCES DE TECNO,9166351,9166351,9166351,9166351.0,118,0,0,1.0,1.0,1,1,118,9166351,276,312
Feid,LUNA,13985477,13985477,13985477,13985477.0,60,0,0,1.0,1.0,1,1,60,13985477,276,312
Feid,SORRY 4 THAT MUCH,13075629,13075629,13075629,13075629.0,70,0,0,1.0,1.0,1,1,70,13075629,276,312
Felipe Amorim,Toca o Trompete,9019711,9019711,9019711,9019711.0,129,0,0,1.0,1.0,1,1,129,9019711,6,216
Felipe e Rodrigo,Gosta De Rua - Ao Vivo,9838993,9838993,9838993,9838993.0,161,0,0,1.0,1.0,1,1,161,9838993,0,339
Fetty Wap,Again,10974648,10974648,10974648,10974648.0,120,0,0,1.0,1.0,1,1,120,10974648,0,11
Flo Milli,Never Lose Me,11081352,11081352,11081352,11081352.0,92,0,0,1.0,1.0,1,1,92,11081352,0,0
FloyyMenor,APAGA EL CEL,10561515,10561515,10561515,10561515.0,126,0,0,1.0,1.0,1,1,126,10561515,36,105
FloyyMenor,Gata Only,9836049,9836049,9836049,9836049.0,143,0,0,1.0,1.0,1,1,143,9836049,36,105
FloyyMenor,PELIGROSA,8457996,8457996,8457996,8457996.0,200,0,0,1.0,1.0,1,1,200,8457996,36,105
Fourtwnty,Mangu,8708946,8708946,8708946,8708946.0,155,0,0,1.0,1.0,1,1,155,8708946,0,106
Frank Ocean,Thinkin Bout You,8435333,8435333,8435333,8435333.0,185,0,0,1.0,1.0,1,1,185,8435333,65,241
Frank Sinatra,Let It Snow! Let It Snow! Let It Snow!,11320306,11320306,11320306,11320306.0,124,0,0,1.0,1.0,1,37,124,11320306,66,350
Frank Sinatra,Santa Claus Is Coming To Town,9712139,9712139,9712139,9712139.0,190,0,0,1.0,1.0,1,1,190,9712139,66,101
Fuerza Regida,ANSIEDAD,8628690,8628690,8628690,8628690.0,179,0,0,1.0,1.0,1,1,179,8628690,204,239
Fuerza Regida,COQUETA,8370916,8370916,8370916,8370916.0,170,0,0,1.0,1.0,1,1,170,8370916,204,240
Fuerza Regida,CRAZYZ,8044479,8044479,8044479,8044479.0,187,0,0,1.0,1.0,1,1,187,8044479,204,238
Fuerza Regida,HARLEY QUINN,17288067,17288067,17288067,17288067.0,43,0,0,1.0,1.0,1,1,43,17288067,204,238
Fuerza Regida,ME JALO,9395212,9395212,9395212,9395212.0,130,0,0,1.0,1.0,1,1,130,9395212,204,240
Fuerza Regida,Marlboro Rojo,13949413,13949413,13949413,13949413.0,54,0,0,1.0,1.0,1,1,54,13949413,204,239
Fuerza Regida,NEL,11157203,11157203,11157203,11157203.0,97,0,0,1.0,1.0,1,1,97,11157203,204,238
Fuerza Regida,Por Esos Ojos,13035041,13035041,13035041,13035041.0,76,0,0,1.0,1.0,1,1,76,13035041,204,239
Fuerza Regida,SABOR FRESA,19739559,19739559,19739559,19739559.0,15,0,0,1.0,1.0,1,1,15,19739559,204,238
Fuerza Regida,T NAME,8961928,8961928,8961928,8961928.0,168,0,0,1.0,1.0,1,1,168,8961928,204,238
Future,Cinderella,23874969,23874969,23874969,23874969.0,17,0,0,1.0,1.0,1,1,17,23874969,346,359
Future,Claustrophobic,11306391,11306391,11306391,11306391.0,94,0,0,1.0,1.0,1,1,94,11306391,346,359
Future,Everyday Hustle,9091635,9091635,9091635,9091635.0,174,0,0,1.0,1.0,1,1,174,9091635,346,359
Future,Fried (She a Vibe),9739085,9739085,9739085,9739085.0,141,0,0,1.0,1.0,1,1,141,9739085,346,359
Future,Ice Attack,14523053,14523053,14523053,14523053.0,54,0,0,1.0,1.0,1,1,54,14523053,346,359
Future,Like That,48998189,48998189,48998189,48998189.0,4,0,0,1.0,1.0,1,1,4,48998189,346,359
Future,Magic Don Juan (Princess Diana),10446240,10446240,10446240,10446240.0,117,0,0,1.0,1.0,1,1,117,10446240,346,359
Future,Runnin Outta Time,10395953,10395953,10395953,10395953.0,119,0,0,1.0,1.0,1,1,119,10395953,346,359
