main_artist,artist_names,art_dict
Post Malone,Doja Cat,{'Post Malone': ['Doja Cat']}
Post Malone,Fleet Foxes,{'Post Malone': ['Fleet Foxes']}
Post Malone,Lil Baby - Meek Mill,"{'Post Malone': ['Lil Baby ', ' Meek Mill']}"
Post Malone,The Weeknd,{'Post Malone': ['The Weeknd']}
Post Malone,Blake Shelton,{'Post Malone': ['Blake Shelton']}
Post Malone,Ty Dolla $ign,{'Post Malone': ['Ty Dolla $ign']}
Post Malone,YG - G-Eazy,"{'Post Malone': ['YG ', 'Eazy', ' G']}"
Post Malone,Swae Lee,{'Post Malone': ['Swae Lee']}
Post Malone,SZA,{'Post Malone': ['SZA']}
Post Malone,Ozzy Osbourne - Travis Scott,"{'Post Malone': ['Ozzy Osbourne ', ' Travis Scott']}"
Post Malone,The Kid LAROI,{'Post Malone': ['The Kid LAROI']}
Post Malone,Tyga - Roddy Ricch,"{'Post Malone': [' Roddy Ricch', 'Tyga ']}"
Post Malone,Tim McGraw,{'Post Malone': ['Tim McGraw']}
Post Malone,21 Savage,{'Post Malone': ['21 Savage']}
Powfu,beabadoobee,{'Powfu': ['beabadoobee']}
Prince Royce,Shakira,{'Prince Royce': ['Shakira']}
Prince Royce,,{'Prince Royce': ['']}
Pritam,Arijit Singh - Amitabh Bhattacharya,"{'Pritam': ['Arijit Singh ', ' Amitabh Bhattacharya']}"
Pusha T,,{'Pusha T': ['']}
Pusha T,Don Toliver - Lil Uzi Vert,"{'Pusha T': ['Don Toliver ', ' Lil Uzi Vert']}"
Pusha T,Kanye West,{'Pusha T': ['Kanye West']}
Quality Control,Lil Baby - DaBaby,"{'Quality Control': ['Lil Baby ', ' DaBaby']}"
Quavo,,{'Quavo': ['']}
Quavo,Drake,{'Quavo': ['Drake']}
Quavo,Lil Baby,{'Quavo': ['Lil Baby']}
Quavo,21 Savage,{'Quavo': ['21 Savage']}
Quavo,Travis Scott,{'Quavo': ['Travis Scott']}
Quavo,Lana Del Rey,{'Quavo': ['Lana Del Rey']}
Queen,,{'Queen': ['']}
Queen,David Bowie,{'Queen': ['David Bowie']}
Quevedo,,{'Quevedo': ['']}
Quevedo,Saiko,{'Quevedo': ['Saiko']}
Quevedo,Myke Towers,{'Quevedo': ['Myke Towers']}
Quevedo,Ovy On The Drums,{'Quevedo': ['Ovy On The Drums']}
R3HAB,A Touch Of Class,{'R3HAB': ['A Touch Of Class']}
R3HAB,Quintino,{'R3HAB': ['Quintino']}
RAF Camora,Luciano,{'RAF Camora': ['Luciano']}
RAF Camora,,{'RAF Camora': ['']}
RAF Camora,Bonez MC,{'RAF Camora': ['Bonez MC']}
RAYE,070 Shake,{'RAYE': ['070 Shake']}
RIN,,{'RIN': ['']}
RIN,Bausa,{'RIN': ['Bausa']}
RM,,{'RM': ['']}
RM,Anderson .Paak,{'RM': ['Anderson .Paak']}
RM,Youjeen,{'RM': ['Youjeen']}
ROS,Bruno Mars,{'ROS': ['Bruno Mars']}
ROS,,{'ROS': ['']}
ROSALA,,{'ROSALA': ['']}
ROSALA,Rauw Alejandro,{'ROSALA': ['Rauw Alejandro']}
ROSALA,El Guincho - J Balvin,"{'ROSALA': [' J Balvin', 'El Guincho ']}"
ROSALA,The Weeknd,{'ROSALA': ['The Weeknd']}
ROSALA,Travis Scott,{'ROSALA': ['Travis Scott']}
ROSALA,Ozuna,{'ROSALA': ['Ozuna']}
Ra Saia Rodada,,{'Ra Saia Rodada': ['']}
Radiohead,,{'Radiohead': ['']}
Rae Sremmurd,Gucci Mane,{'Rae Sremmurd': ['Gucci Mane']}
Rae Sremmurd,Swae Lee - Slim Jxmmi - Travis Scott,"{'Rae Sremmurd': ['Swae Lee ', ' Slim Jxmmi ', ' Travis Scott']}"
Rae Sremmurd,Swae Lee - Slim Jxmmi,"{'Rae Sremmurd': ['Swae Lee ', ' Slim Jxmmi']}"
Rae Sremmurd,Swae Lee - Slim Jxmmi - Juicy J,"{'Rae Sremmurd': [' Juicy J', 'Swae Lee ', ' Slim Jxmmi ']}"
Rae Sremmurd,,{'Rae Sremmurd': ['']}
Rag'n'Bone Man,,"{""Rag'n'Bone Man"": ['']}"
Raim Laode,,{'Raim Laode': ['']}
Ram Sampath,Prashant Pandey - Arijit Singh,"{'Ram Sampath': [' Arijit Singh', 'Prashant Pandey ']}"
Rammstein,,{'Rammstein': ['']}
Ramz,,{'Ramz': ['']}
Rauw Alejandro,Mr. Naisgai,{'Rauw Alejandro': ['Mr. Naisgai']}
Rauw Alejandro,Bizarrap,{'Rauw Alejandro': ['Bizarrap']}
Rauw Alejandro,,{'Rauw Alejandro': ['']}
Rauw Alejandro,J Balvin,{'Rauw Alejandro': ['J Balvin']}
Rauw Alejandro,Chencho Corleone,{'Rauw Alejandro': ['Chencho Corleone']}
Rauw Alejandro,Lyanno - Chencho Corleone - KEVVO - Bryant Myers - Dalex,"{'Rauw Alejandro': [' KEVVO ', 'Lyanno ', ' Dalex', ' Chencho Corleone ', ' Bryant Myers ']}"
Rauw Alejandro,Dalex - Lenny Tavrez - Dmelo Flow,"{'Rauw Alejandro': [' Lenny Tavrez ', 'Dalex ', ' Dmelo Flow']}"
Rauw Alejandro,Farruko,{'Rauw Alejandro': ['Farruko']}
Rauw Alejandro,Lunay - NATTI NATASHA - Farruko - Anuel AA,"{'Rauw Alejandro': [' NATTI NATASHA ', 'Lunay ', ' Anuel AA', ' Farruko ']}"
Rauw Alejandro,Romeo Santos,{'Rauw Alejandro': ['Romeo Santos']}
Rauw Alejandro,Lyanno - Brray,"{'Rauw Alejandro': ['Lyanno ', ' Brray']}"
Rauw Alejandro,Baby Rasta,{'Rauw Alejandro': ['Baby Rasta']}
Rauw Alejandro,Bad Bunny,{'Rauw Alejandro': ['Bad Bunny']}
Rauw Alejandro,Nicky Jam,{'Rauw Alejandro': ['Nicky Jam']}
Rauw Alejandro,Anuel AA,{'Rauw Alejandro': ['Anuel AA']}
Rauw Alejandro,Feid,{'Rauw Alejandro': ['Feid']}
Rauw Alejandro,Laura Pausini,{'Rauw Alejandro': ['Laura Pausini']}
Rauw Alejandro,Camilo,{'Rauw Alejandro': ['Camilo']}
Ravyn Lenae,,{'Ravyn Lenae': ['']}
Ray Parker Jr.,,{'Ray Parker Jr.': ['']}
RealestK,,{'RealestK': ['']}
Red Hot Chili Peppers,,{'Red Hot Chili Peppers': ['']}
Red Velvet,,{'Red Velvet': ['']}
Red Velvet - IRENE & SEULGI,,{'Red Velvet - IRENE & SEULGI': ['']}
Regard,,{'Regard': ['']}
Regard,RAYE,{'Regard': ['RAYE']}
Regard,Tate McRae - Troye Sivan,"{'Regard': [' Troye Sivan', 'Tate McRae ']}"
Reik,Maluma,{'Reik': ['Maluma']}
Reik,Lalo Ebratt - J Balvin,"{'Reik': [' J Balvin', 'Lalo Ebratt ']}"
Reik,Wisin - Ozuna,"{'Reik': [' Ozuna', 'Wisin ']}"
Rels B,Lia Kali,{'Rels B': ['Lia Kali']}
Rels B,Junior H,{'Rels B': ['Junior H']}
Rels B,,{'Rels B': ['']}
Rema,,{'Rema': ['']}
Rema,Selena Gomez,{'Rema': ['Selena Gomez']}
Residente,Bad Bunny,{'Residente': ['Bad Bunny']}
Residente,,{'Residente': ['']}
Rex Orange County,,{'Rex Orange County': ['']}
Reynmen,,{'Reynmen': ['']}
Riar Saab,Abhijay Sharma,{'Riar Saab': ['Abhijay Sharma']}
Rich Amiri,,{'Rich Amiri': ['']}
Rich Music LTD,Lenny Tavrez - Feid - Sech - Dalex - Justin Quiles,"{'Rich Music LTD': [' Justin Quiles', 'Lenny Tavrez ', ' Feid ', ' Sech ', ' Dalex ']}"
Rich Music LTD,Lenny Tavrez - Wisin - Zion - Feid - Sech - Dalex - Justin Quiles,"{'Rich Music LTD': [' Justin Quiles', 'Lenny Tavrez ', ' Zion ', ' Feid ', ' Wisin ', ' Sech ', ' Dalex ']}"
Rich The Kid,Lil Wayne,{'Rich The Kid': ['Lil Wayne']}
Rich The Kid,Kendrick Lamar,{'Rich The Kid': ['Kendrick Lamar']}
Rich The Kid,,{'Rich The Kid': ['']}
Richy Mitch & The Coal Miners,,{'Richy Mitch & The Coal Miners': ['']}
Rick Ross,Drake,{'Rick Ross': ['Drake']}
Ricky Martin,Maluma,{'Ricky Martin': ['Maluma']}
Rihanna,,{'Rihanna': ['']}
Rihanna,Mikky Ekko,{'Rihanna': ['Mikky Ekko']}
Rihanna,JAY-Z,"{'Rihanna': ['Z', 'JAY']}"
Rihanna,Calvin Harris,{'Rihanna': ['Calvin Harris']}
Rihanna,Drake,{'Rihanna': ['Drake']}
Rita Ora,,{'Rita Ora': ['']}
Rita Ora,Bebe Rexha - Charli XCX - Cardi B,"{'Rita Ora': [' Cardi B', ' Charli XCX ', 'Bebe Rexha ']}"
Riton,Nightcrawlers - Dopamine - Mufasa & Hypeman,"{'Riton': [' Dopamine ', 'Nightcrawlers ', ' Mufasa & Hypeman']}"
Riton,Vula - Oliver Heldens,"{'Riton': ['Vula ', ' Oliver Heldens']}"
Ritt Momney,,{'Ritt Momney': ['']}
Rkomi,,{'Rkomi': ['']}
Rob $tone,J. Davi$ - J Spooks,"{'Rob $tone': ['J. Davi$ ', ' J Spooks']}"
Robin Schulz,Wes,{'Robin Schulz': ['Wes']}
Robin Schulz,KIDDO,{'Robin Schulz': ['KIDDO']}
Robin Schulz,Alida,{'Robin Schulz': ['Alida']}
Robin Schulz,James Blunt,{'Robin Schulz': ['James Blunt']}
Robin Schulz,David Guetta - Cheat Codes,"{'Robin Schulz': [' Cheat Codes', 'David Guetta ']}"
Robin Schulz,Erika Sirola,{'Robin Schulz': ['Erika Sirola']}
Robin Schulz,Francesco Yates,{'Robin Schulz': ['Francesco Yates']}
Rochy RD,Myke Towers - Nicki Nicole,"{'Rochy RD': [' Nicki Nicole', 'Myke Towers ']}"
Rockwell,,{'Rockwell': ['']}
Rod Wave,,{'Rod Wave': ['']}
Rod Wave,ATR Son Son,{'Rod Wave': ['ATR Son Son']}
Rod Wave,Lil Baby,{'Rod Wave': ['Lil Baby']}
Rod Wave,Polo G,{'Rod Wave': ['Polo G']}
Roddy Ricch,Mustard,{'Roddy Ricch': ['Mustard']}
Roddy Ricch,Meek Mill,{'Roddy Ricch': ['Meek Mill']}
Roddy Ricch,Gunna,{'Roddy Ricch': ['Gunna']}
Roddy Ricch,,{'Roddy Ricch': ['']}
Roddy Ricch,A Boogie Wit da Hoodie,{'Roddy Ricch': ['A Boogie Wit da Hoodie']}
Romeo Santos,Nicky Jam - Daddy Yankee,"{'Romeo Santos': ['Nicky Jam ', ' Daddy Yankee']}"
Romeo Santos,ROSALA,{'Romeo Santos': ['ROSALA']}
Romeo Santos,,{'Romeo Santos': ['']}
Rosa Linn,,{'Rosa Linn': ['']}
Rosa Walton,Hallie Coggins,{'Rosa Walton': ['Hallie Coggins']}
Rudimental,Major Lazer - Mr Eazi - Anne-Marie,"{'Rudimental': [' Anne', ' Mr Eazi ', 'Marie', 'Major Lazer ']}"
Rudimental,James Arthur,{'Rudimental': ['James Arthur']}
Rudimental,Macklemore - Dan Caplen - Jess Glynne,"{'Rudimental': [' Jess Glynne', 'Macklemore ', ' Dan Caplen ']}"
Rusherking,LIT killah - Duki - Maria Becerra - KHEA - Tiago PZK,"{'Rusherking': ['LIT killah ', ' Maria Becerra ', ' Tiago PZK', ' Duki ', ' KHEA ']}"
Russ,Ed Sheeran,{'Russ': ['Ed Sheeran']}
Russ,,{'Russ': ['']}
Russ Millions,Tion Wayne,{'Russ Millions': ['Tion Wayne']}
Ruth B.,,{'Ruth B.': ['']}
Rvssian,Juice WRLD - Anuel AA,"{'Rvssian': ['Juice WRLD ', ' Anuel AA']}"
Rvssian,Rauw Alejandro - Chris Brown,"{'Rvssian': ['Rauw Alejandro ', ' Chris Brown']}"
Rvssian,Sfera Ebbasta,{'Rvssian': ['Sfera Ebbasta']}
Rvssian,Rauw Alejandro - Ayra Starr,"{'Rvssian': ['Rauw Alejandro ', ' Ayra Starr']}"
Ryan Castro,,{'Ryan Castro': ['']}
Ryan Castro,SOG - Peso Pluma,"{'Ryan Castro': [' Peso Pluma', 'SOG ']}"
Ryan Gosling,Emma Stone,{'Ryan Gosling': ['Emma Stone']}
Ryan Gosling,,{'Ryan Gosling': ['']}
S1mba,DTG,{'S1mba': ['DTG']}
S3BZS,,{'S3BZS': ['']}
S3BZS,Mc Menor Do Alvorada - Mc Gw,"{'S3BZS': [' Mc Gw', 'Mc Menor Do Alvorada ']}"
SAIKO,Dei V - JC Reyes,"{'SAIKO': ['Dei V ', ' JC Reyes']}"
SAIKO,Quevedo - Feid - Mora,"{'SAIKO': [' Mora', 'Quevedo ', ' Feid ']}"
SAINt JHN,Imanbek,{'SAINt JHN': ['Imanbek']}
SALES,,{'SALES': ['']}
SEVENTEEN,,{'SEVENTEEN': ['']}
SHAED,,{'SHAED': ['']}
SHAED,ZAYN,{'SHAED': ['ZAYN']}
SOB X RBE,,{'SOB X RBE': ['']}
SUICIDAL-IDOL,,{'SUICIDAL-IDOL': ['']}
SZA,,{'SZA': ['']}
SZA,Kendrick Lamar,{'SZA': ['Kendrick Lamar']}
SZA,Phoebe Bridgers,{'SZA': ['Phoebe Bridgers']}
SZA,Pharrell Williams - Ty Dolla $ign - The Neptunes,"{'SZA': [' The Neptunes', 'Pharrell Williams ', ' Ty Dolla $ign ']}"
SZA,Doja Cat,{'SZA': ['Doja Cat']}
SZA,Travis Scott,{'SZA': ['Travis Scott']}
SZA,Game of Thrones - The Weeknd - Travis Scott,"{'SZA': ['Game of Thrones ', ' Travis Scott', ' The Weeknd ']}"
SZA,Justin Bieber,{'SZA': ['Justin Bieber']}
SZA,Justin Timberlake,{'SZA': ['Justin Timberlake']}
SZA,Calvin Harris - Funk Wav,"{'SZA': ['Calvin Harris ', ' Funk Wav']}"
SZA,Don Toliver,{'SZA': ['Don Toliver']}
Sabrina Carpenter,,{'Sabrina Carpenter': ['']}
Sabrina Carpenter,Jonas Blue,{'Sabrina Carpenter': ['Jonas Blue']}
Sachet-Parampara,Kausar Munir - Parampara Tandon,"{'Sachet-Parampara': ['Kausar Munir ', ' Parampara Tandon']}"
Sachin-Jigar,Divya Kumar - Amitabh Bhattacharya - Madhubanti Bagchi,"{'Sachin-Jigar': [' Madhubanti Bagchi', 'Divya Kumar ', ' Amitabh Bhattacharya ']}"
Sachin-Jigar,Arijit Singh - Amitabha Bhattacharya,"{'Sachin-Jigar': ['Arijit Singh ', ' Amitabha Bhattacharya']}"
Sachin-Jigar,Amitabh Bhattacharya - Altamash Faridi - Varun Jain - Shadab Faridi,"{'Sachin-Jigar': [' Altamash Faridi ', ' Shadab Faridi', ' Varun Jain ', 'Amitabh Bhattacharya ']}"
Sage The Gemini,,{'Sage The Gemini': ['']}
Saiko,Quevedo - Feid - Mora,"{'Saiko': [' Mora', 'Quevedo ', ' Feid ']}"
Sal Priadi,,{'Sal Priadi': ['']}
Salmo,,{'Salmo': ['']}
Salmo,Sfera Ebbasta,{'Salmo': ['Sfera Ebbasta']}
Salmo,NSTASIA,{'Salmo': ['NSTASIA']}
Salmo,Fabri Fibra,{'Salmo': ['Fabri Fibra']}
Sam Barber,Avery Anna,{'Sam Barber': ['Avery Anna']}
Sam Feldt,RANI,{'Sam Feldt': ['RANI']}
Sam Fischer,,{'Sam Fischer': ['']}
Sam Fischer,Demi Lovato,{'Sam Fischer': ['Demi Lovato']}
Sam Hunt,,{'Sam Hunt': ['']}
Sam Ryder,,{'Sam Ryder': ['']}
Sam Smith,,{'Sam Smith': ['']}
Sam Smith,Normani,{'Sam Smith': ['Normani']}
Sam Smith,Calvin Harris - Jessie Reyez,"{'Sam Smith': ['Calvin Harris ', ' Jessie Reyez']}"
Sam Smith,Demi Lovato,{'Sam Smith': ['Demi Lovato']}
Sam Smith,Burna Boy,{'Sam Smith': ['Burna Boy']}
Sam Smith,Yebba,{'Sam Smith': ['Yebba']}
Sam Smith,Kim Petras,{'Sam Smith': ['Kim Petras']}
Samra,,{'Samra': ['']}
Samra,Capital Bra,{'Samra': ['Capital Bra']}
Samra,ELIF,{'Samra': ['ELIF']}
San Holo,,{'San Holo': ['']}
Sara Kays,,{'Sara Kays': ['']}
Sarah Cothran,,{'Sarah Cothran': ['']}
Saweetie,Doja Cat,{'Saweetie': ['Doja Cat']}
Saweetie,,{'Saweetie': ['']}
Saweetie,Post Malone - DaBaby - Jack Harlow,"{'Saweetie': ['Post Malone ', ' Jack Harlow', ' DaBaby ']}"
ScHoolboy Q,Travis Scott,{'ScHoolboy Q': ['Travis Scott']}
ScHoolboy Q,21 Savage,{'ScHoolboy Q': ['21 Savage']}
ScHoolboy Q,,{'ScHoolboy Q': ['']}
ScHoolboy Q,Saudi - 2 Chainz,"{'ScHoolboy Q': [' 2 Chainz', 'Saudi ']}"
Seafret,,{'Seafret': ['']}
Sean Paul,J Balvin,{'Sean Paul': ['J Balvin']}
Sean Paul,David Guetta - Becky G,"{'Sean Paul': ['David Guetta ', ' Becky G']}"
Sean Paul,Dua Lipa,{'Sean Paul': ['Dua Lipa']}
Sebastian Yatra,Wisin - Nacho,"{'Sebastian Yatra': [' Nacho', 'Wisin ']}"
Sebastian Yatra,Guaynaa,{'Sebastian Yatra': ['Guaynaa']}
Sebastian Yatra,,{'Sebastian Yatra': ['']}
Sebastian Yatra,Myke Towers,{'Sebastian Yatra': ['Myke Towers']}
Sebastian Yatra,Lary Over - Luis Figueroa,"{'Sebastian Yatra': ['Lary Over ', ' Luis Figueroa']}"
Sebastian Yatra,NATTI NATASHA - Daddy Yankee - Jonas Brothers,"{'Sebastian Yatra': [' Daddy Yankee ', ' Jonas Brothers', 'NATTI NATASHA ']}"
Sebastian Yatra,Dalmata,{'Sebastian Yatra': ['Dalmata']}
Sebastian Yatra,Reik,{'Sebastian Yatra': ['Reik']}
Sebastian Yatra,Manuel Turizo - Bele,"{'Sebastian Yatra': ['Manuel Turizo ', ' Bele']}"
Sebastian Yatra,Mau y Ricky,{'Sebastian Yatra': ['Mau y Ricky']}
Sech,,{'Sech': ['']}
Sech,Jhayco,{'Sech': ['Jhayco']}
Sech,Daddy Yankee,{'Sech': ['Daddy Yankee']}
Sech,J Balvin,{'Sech': ['J Balvin']}
Sech,Darell,{'Sech': ['Darell']}
Sech,Nicky Jam - Ozuna - Darell - Anuel AA,"{'Sech': ['Nicky Jam ', ' Ozuna ', ' Anuel AA', ' Darell ']}"
Sech,Nicky Jam - Lenny Tavrez - Maluma - Farruko - Dalex - Justin Quiles,"{'Sech': [' Justin Quiles', ' Lenny Tavrez ', ' Maluma ', 'Nicky Jam ', ' Dalex ', ' Farruko ']}"
Sech,ROSALA - Daddy Yankee - J Balvin - Farruko,"{'Sech': ['ROSALA ', ' J Balvin ', ' Daddy Yankee ', ' Farruko']}"
Sech,Ozuna,{'Sech': ['Ozuna']}
Seeb,Dagny,{'Seeb': ['Dagny']}
Sefo,,{'Sefo': ['']}
Selena Gomez,Camilo,{'Selena Gomez': ['Camilo']}
Selena Gomez,Kid Cudi,{'Selena Gomez': ['Kid Cudi']}
Selena Gomez,,{'Selena Gomez': ['']}
Selena Gomez,Rauw Alejandro,{'Selena Gomez': ['Rauw Alejandro']}
Selena Gomez,Gracie Abrams - benny blanco,"{'Selena Gomez': [' benny blanco', 'Gracie Abrams ']}"
Selena Gomez,6LACK,{'Selena Gomez': ['6LACK']}
Selena Gomez,Myke Towers,{'Selena Gomez': ['Myke Towers']}
Selena Gomez,Gucci Mane,{'Selena Gomez': ['Gucci Mane']}
Selena Gomez,benny blanco,{'Selena Gomez': ['benny blanco']}
Selena Gomez,The Maras - benny blanco,"{'Selena Gomez': ['The Maras ', ' benny blanco']}"
Selena Gomez,Marshmello,{'Selena Gomez': ['Marshmello']}
Semicenk,Dou Swag,{'Semicenk': ['Dou Swag']}
Sevdaliza,Pabllo Vittar - Yseult,"{'Sevdaliza': [' Yseult', 'Pabllo Vittar ']}"
Sevdaliza,Villano Antillano - Tokischa,"{'Sevdaliza': [' Tokischa', 'Villano Antillano ']}"
Sexyy Red,Bruno Mars,{'Sexyy Red': ['Bruno Mars']}
Sexyy Red,,{'Sexyy Red': ['']}
Sfera Ebbasta,Future,{'Sfera Ebbasta': ['Future']}
Sfera Ebbasta,J Balvin,{'Sfera Ebbasta': ['J Balvin']}
Sfera Ebbasta,Quavo,{'Sfera Ebbasta': ['Quavo']}
Sfera Ebbasta,,{'Sfera Ebbasta': ['']}
Sfera Ebbasta,Diplo,{'Sfera Ebbasta': ['Diplo']}
Sfera Ebbasta,DrefGold,{'Sfera Ebbasta': ['DrefGold']}
Sfera Ebbasta,Marracash - Gu,"{'Sfera Ebbasta': [' Gu', 'Marracash ']}"
Shablo,Sfera Ebbasta - Geolier,"{'Shablo': ['Sfera Ebbasta ', ' Geolier']}"
Shaboozey,,{'Shaboozey': ['']}
Shae Gill,Ali Sethi,{'Shae Gill': ['Ali Sethi']}
Shakin' Stevens,,"{""Shakin' Stevens"": ['']}"
Shakira,,{'Shakira': ['']}
Shakira,Maluma,{'Shakira': ['Maluma']}
Shakira,Manuel Turizo,{'Shakira': ['Manuel Turizo']}
Shakira,Fuerza Regida,{'Shakira': ['Fuerza Regida']}
Shakira,Wyclef Jean,{'Shakira': ['Wyclef Jean']}
Shakira,Anuel AA,{'Shakira': ['Anuel AA']}
Shakira,Ozuna,{'Shakira': ['Ozuna']}
Shakira,Nicky Jam,{'Shakira': ['Nicky Jam']}
Shakira,Cardi B,{'Shakira': ['Cardi B']}
Shakira,Rauw Alejandro,{'Shakira': ['Rauw Alejandro']}
Shawn Hook,Vanessa Hudgens,{'Shawn Hook': ['Vanessa Hudgens']}
Shawn Mendes,,{'Shawn Mendes': ['']}
Shawn Mendes,Julia Michaels,{'Shawn Mendes': ['Julia Michaels']}
Shawn Mendes,Zedd,{'Shawn Mendes': ['Zedd']}
Shawn Mendes,Justin Bieber,{'Shawn Mendes': ['Justin Bieber']}
Shawn Mendes,Camila Cabello,{'Shawn Mendes': ['Camila Cabello']}
Shawn Mendes,Tainy,{'Shawn Mendes': ['Tainy']}
Shawn Mendes,Khalid,{'Shawn Mendes': ['Khalid']}
Sheck Wes,,{'Sheck Wes': ['']}
Shindy,Shirin David,{'Shindy': ['Shirin David']}
Shindy,,{'Shindy': ['']}
Shirin David,,{'Shirin David': ['']}
Shirin David,GIMS,{'Shirin David': ['GIMS']}
Shiva,Eiffel 65,{'Shiva': ['Eiffel 65']}
Shouse,David Guetta,{'Shouse': ['David Guetta']}
Shouse,,{'Shouse': ['']}
Shubh,,{'Shubh': ['']}
SiM,,{'SiM': ['']}
Sia,Labrinth - LSD - Diplo,"{'Sia': ['Labrinth ', ' LSD ', ' Diplo']}"
Sia,,{'Sia': ['']}
Sia,David Guetta,{'Sia': ['David Guetta']}
Sia,Kendrick Lamar,{'Sia': ['Kendrick Lamar']}
Sidhu Moose Wala,,{'Sidhu Moose Wala': ['']}
Sido,Apache 207,{'Sido': ['Apache 207']}
Sigala,Ella Eyre,{'Sigala': ['Ella Eyre']}
Sigala,Paloma Faith,{'Sigala': ['Paloma Faith']}
Silk City,Dua Lipa - Mark Ronson - Diplo,"{'Silk City': [' Diplo', ' Mark Ronson ', 'Dua Lipa ']}"
Silk City,Dua Lipa - Diplo - Mark Ronson,"{'Silk City': ['Dua Lipa ', ' Diplo ', ' Mark Ronson']}"
Simone Mendes,,{'Simone Mendes': ['']}
Ski Mask The Slump God,,{'Ski Mask The Slump God': ['']}
Ski Mask The Slump God,Juice WRLD,{'Ski Mask The Slump God': ['Juice WRLD']}
Skrillex,Don Toliver - Justin Bieber,"{'Skrillex': ['Don Toliver ', ' Justin Bieber']}"
Skrillex,Flowdan - Fred again..,"{'Skrillex': ['Flowdan ', ' Fred again..']}"
Skrillex,Poo Bear,{'Skrillex': ['Poo Bear']}
Sky Rompiendo,Myke Towers - Feid,"{'Sky Rompiendo': [' Feid', 'Myke Towers ']}"
Skylar Grey,Polo G - Eminem - Mozzy,"{'Skylar Grey': [' Eminem ', 'Polo G ', ' Mozzy']}"
Slade,,{'Slade': ['']}
Sleep Token,,{'Sleep Token': ['']}
Sleepy Hallow,,{'Sleepy Hallow': ['']}
Sleepy Hallow,Doechii,{'Sleepy Hallow': ['Doechii']}
Sleepy Hallow,Foushe,{'Sleepy Hallow': ['Foushe']}
Sleepy Hallow,347aidan,{'Sleepy Hallow': ['347aidan']}
Slimane,,{'Slimane': ['']}
Slipknot,,{'Slipknot': ['']}
Smiley,Drake,{'Smiley': ['Drake']}
Smokepurpp,Lil Pump,{'Smokepurpp': ['Lil Pump']}
Snakehips,M,{'Snakehips': ['M']}
Social House,Lil Yachty,{'Social House': ['Lil Yachty']}
Sofa Reyes,De La Ghetto - Jason Derulo,"{'Sofa Reyes': ['De La Ghetto ', ' Jason Derulo']}"
Sofa Reyes,Rita Ora - Anitta,"{'Sofa Reyes': [' Anitta', 'Rita Ora ']}"
Sofia Carson,,{'Sofia Carson': ['']}
Solange,,{'Solange': ['']}
Sophie Ellis-Bextor,,{'Sophie Ellis-Bextor': ['']}
Soso Maness,PLK,{'Soso Maness': ['PLK']}
Southside,Travis Scott - Future,"{'Southside': [' Future', 'Travis Scott ']}"
Stan Kenton,,{'Stan Kenton': ['']}
Stanaj,NOTD,{'Stanaj': ['NOTD']}
StarBoi3,Doja Cat,{'StarBoi3': ['Doja Cat']}
Stargate,Sia - P!nk,"{'Stargate': ['Sia ', ' P!nk']}"
Starley,Ryan Riback,{'Starley': ['Ryan Riback']}
State of Sound,,{'State of Sound': ['']}
StaySolidRocky,,{'StaySolidRocky': ['']}
StaySolidRocky,Lil Uzi Vert,{'StaySolidRocky': ['Lil Uzi Vert']}
Stephanie Beatriz,Encanto - Cast - Olga Merediz,"{'Stephanie Beatriz': [' Cast ', ' Olga Merediz', 'Encanto ']}"
Stephanie Beatriz,,{'Stephanie Beatriz': ['']}
Stephen Sanchez,,{'Stephen Sanchez': ['']}
Stephen Sanchez,Em Beihold,{'Stephen Sanchez': ['Em Beihold']}
Steve Aoki,Lauren Jauregui,{'Steve Aoki': ['Lauren Jauregui']}
Steve Aoki,Louis Tomlinson,{'Steve Aoki': ['Louis Tomlinson']}
Steve Aoki,BTS,{'Steve Aoki': ['BTS']}
Steve Lacy,,{'Steve Lacy': ['']}
Stevie Wonder,,{'Stevie Wonder': ['']}
Stormzy,,{'Stormzy': ['']}
Stormzy,Burna Boy - Ed Sheeran,"{'Stormzy': [' Ed Sheeran', 'Burna Boy ']}"
Stray Kids,,{'Stray Kids': ['']}
Stray Kids,Charlie Puth,{'Stray Kids': ['Charlie Puth']}
Stromae,,{'Stromae': ['']}
Stromae,Arcane - Pomme,"{'Stromae': ['Arcane ', ' Pomme']}"
Studio Killers,,{'Studio Killers': ['']}
Sub Urban,,{'Sub Urban': ['']}
Sub Urban,Bella Poarch,{'Sub Urban': ['Bella Poarch']}
Summer Cem,Capital Bra,{'Summer Cem': ['Capital Bra']}
Summer Cem,Luciano,{'Summer Cem': ['Luciano']}
Summer Walker,Usher,{'Summer Walker': ['Usher']}
Summer Walker,Drake,{'Summer Walker': ['Drake']}
Summer Walker,SZA,{'Summer Walker': ['SZA']}
Summer Walker,Bryson Tiller,{'Summer Walker': ['Bryson Tiller']}
Super Yei,Towy - Sammy - Osquel - Sammy & Falsetto - Jone Quest - Beltito,"{'Super Yei': [' Osquel ', ' Sammy & Falsetto ', ' Jone Quest ', 'Towy ', ' Beltito', ' Sammy ']}"
SuperM,,{'SuperM': ['']}
Superstar Pride,,{'Superstar Pride': ['']}
Surf Curse,,{'Surf Curse': ['']}
Surf Mesa,Emilee,{'Surf Mesa': ['Emilee']}
Surfaces,,{'Surfaces': ['']}
